PARTY_ID_机构内部ID,TICKER_SYMBOL_股票代码,EXCHANGE_CD_交易市场代码,PUBLISH_DATE_发布日期,END_DATE_REP_报告截止日期,END_DATE_截止日期,REPORT_TYPE_报告类型,FISCAL_PERIOD_会计区间,MERGED_FLAG_合并标志,REVENUE_营业收入,N_INT_INCOME_利息净收入,INT_INCOME_利息收入,INT_EXP_利息支出,N_COMMIS_INCOME_手续费及佣金净收入,COMMIS_INCOME_手续费及佣金收入,COMMIS_EXP_手续费及佣金支出,INVEST_INCOME_投资收益,A_J_INVEST_INCOME_其中对联营企业和合营企业的投资收益,F_VALUE_CHG_GAIN_公允价值变动收益,FOREX_GAIN_汇兑收益,ASSETS_DISP_GAIN_资产处置收益,OTH_GAIN_其他收益,OTH_OPER_REV_其他业务收入,SPEC_OR_营业收入特殊项目,AOR_营业收入调整项目,COGS_营业支出,BIZ_TAX_SURCHG_营业税金及附加,GENL_ADMIN_EXP_业务及管理费,ASSETS_IMPAIR_LOSS_资产减值损失,OTH_OPER_COSTS_其他业务成本,SPEC_OP_营业支出特殊项目,AOP_营业支出调整项目,OTH_EFFECT_OP_影响营业利润的调整项目,AE_EFFECT_OP_影响营业利润的差错金额,OPERATE_PROFIT_营业利润,NOPERATE_INCOME_营业外收入,NOPERATE_EXP_营业外支出,AE_FFECT_TP_影响利润总额的调整金额,T_PROFIT_利润总额,INCOME_TAX_所得税费用,OTH_EFFECT_NP_影响净利润的调整项目,AE_EFFECT_NP_影响净利润的差错金额,N_INCOME_净利润,N_INCOME_ATTR_P_归属于母公司所有者的净利润,N_INCOME_BMA_被合并方在合并前实现的净利润,MINORITY_GAIN_少数股东损益,OTH_EFFECT_NPP_影响净利润分配的调整项目,AE_EFFECT_NPP_影响净利润分配的差错金额,BASIC_EPS_基本每股收益,DILUTED_EPS_稀释每股收益,OTH_COMPR_INCOME_其他综合收益,OTH_EFFECT_CI_影响综合收益总额的调整项目,AE_EFFECT_CI_影响综合收益总额的差错金额,T_COMPR_INCOME_综合收益总额,COMPR_INC_ATTR_P_归属于母公司所有者的综合收益总额,COMPR_INC_ATTR_M_S_归属于少数股东的综合收益总额,OTH_EFFECT_PCI_影响综合收益总额分配的调整项目,AE_EFFECT_PCI_影响综合收益总额分配的差错金额
1322,600816,XSHG,2017-10-13,2017-09-30,2016-09-30,Q3,9,1,3514553663.24,192950525.64,293444622.87,100494097.23,2882521692.17,2885862090.10,3340397.93,208157158.78,,230924286.65,,,,,,,563627327.34,84500628.72,470235848.58,8890850.04,,,,,,2950926335.90,130803000.00,820000.00,,3080909335.90,770227333.98,,,2310682001.92,2310682001.92,,,,,.5935,.5935,4140923.10,,,2314822925.02,2314822925.02,,,
1322,600816,XSHG,2014-07-29,2014-06-30,2013-06-30,S1,6,1,199836597.27,28111284.08,28111284.08,,169966223.12,188881526.45,18915303.33,1630611.21,,128478.86,,,,,,,51063698.13,12271951.83,39489891.06,-698144.76,,,,,,148772899.14,2800.00,1500000.00,,147275699.14,36818924.78,,,110456774.36,110456774.36,,,,,.2432,.2432,,,,110456774.36,110456774.36,,,
1322,600816,XSHG,2017-04-25,2017-03-31,2016-03-31,Q1,3,1,1018391141.09,122328172.75,144600172.75,22272000.00,905558159.30,905558159.30,,100702990.46,,-110198181.42,,,,,,,207140063.03,68828951.24,138311111.79,,,,,,,811251078.06,,340000.00,,810911078.06,202727769.52,,,608183308.54,608183308.54,,,,,.1562,.1562,,,,608183308.54,608183308.54,,,
1322,600816,XSHG,2014-04-28,2014-03-31,2013-03-31,Q1,3,1,80808032.21,14012200.99,14012200.99,,65437726.91,67969032.45,2531305.54,1358104.31,,,,,,,,,22845755.12,4622299.04,18223456.08,,,,,,,57962277.09,12613800.00,500000.00,,70076077.09,17519019.27,,,52557057.82,52557057.82,,,,,.1157,.1157,,,,52557057.82,52557057.82,,,
1322,600816,XSHG,2017-08-16,2017-06-30,2017-06-30,S1,6,1,2351160102.09,105408533.38,224039386.19,118630852.81,2356560046.26,2356560046.26,,345493916.44,55539686.63,-456302393.99,,,,,,,455746015.11,22324550.17,428498760.49,4922704.45,,,,,,1895414086.98,178120500.00,360000.00,,2073174586.98,461157337.47,,,1612017249.51,1612017249.51,,,,,.3537,.3537,20315589.81,,,1632332839.32,1632332839.32,,,
1322,600816,XSHG,2014-10-10,2014-09-30,2013-09-30,Q3,9,1,275028839.88,46905776.64,46905776.64,,223239534.58,252562648.74,29323114.16,3295249.80,,1588278.86,,,,,,,83815028.06,16923299.59,67589873.23,-698144.76,,,,,,191213811.82,3200.00,1500000.00,,189717011.82,47429252.96,,,142287758.86,142287758.86,,,,,.3133,.3133,,,,142287758.86,142287758.86,,,
1322,600816,XSHG,2017-01-25,2016-12-31,2015-12-31,A,12,1,2954767340.15,265998456.32,265999234.10,777.78,2317751653.01,2331343662.15,13592009.14,190473068.77,,180544162.05,,,,,,,649132301.27,156995765.51,489664525.05,2472010.71,,,,,,2305635038.88,56296063.49,495431.95,,2361435670.42,639287203.61,,,1722148466.81,1722148466.81,,,,,1.0482,1.0482,-4270579.49,,,1717877887.32,1717877887.32,,,
1322,600816,XSHG,2017-08-16,2017-06-30,2016-06-30,S1,6,1,2055363932.62,201251129.79,260293560.35,59042430.56,1890117057.58,1893457455.51,3340397.93,111968253.97,,-147972508.72,,,,,,,343843958.89,75664755.52,259288353.33,8890850.04,,,,,,1711519973.73,130803000.00,820000.00,,1841502973.73,448612623.48,,,1392890350.25,1392890350.25,,,,,.3577,.3577,4140923.10,,,1397031273.35,1397031273.35,,,
1322,600816,XSHG,2016-10-28,2016-09-30,2015-09-30,Q3,9,1,1921398044.85,170328592.59,170329370.37,777.78,1666097818.34,1671814485.01,5716666.67,14287917.07,,70683716.85,,,,,,,390684849.50,104753154.02,283667607.28,2264088.20,,,,,,1530713195.35,55835695.01,366180.47,,1586182709.89,372624748.26,,,1213557961.63,1213557961.63,,,,,.7582,.7582,35268569.14,,,1248826530.77,1248826530.77,,,
1322,600816,XSHG,2018-04-16,2018-03-31,2018-03-31,Q1,3,1,1589563138.55,67515965.64,141157057.43,73641091.79,1902055155.13,1906288807.25,4233652.12,25326273.77,21472500.00,-405334255.99,,,,,,,180859751.42,14747438.55,166001501.57,110811.30,,,,,,1408703387.13,4089.70,740000.00,,1407967476.83,351991869.21,,,1055975607.62,1055975607.62,,,,,.2317,.2317,-75646977.17,,,980328630.45,980328630.45,,,
1322,600816,XSHG,2018-04-16,2018-03-31,2017-03-31,Q1,3,1,1632959173.56,29571086.40,59971086.40,30400000.00,1569080214.81,1569080214.81,,85912692.69,20760000.00,-51604820.34,,,,,,,272719926.45,13194615.32,259525311.13,,,,,,,1360239247.11,1500.00,60000.00,,1360180747.11,340045186.78,,,1020135560.33,1020135560.33,,,,,.2238,.2238,13742403.89,,,1033877964.22,1033877964.22,,,
617,600016,XSHG,2011-08-17,2011-06-30,2010-06-30,S1,6,1,26086000000.00,21165000000.00,31688000000.00,10523000000.00,4509000000.00,4659000000.00,150000000.00,144000000.00,,-8000000.00,271000000.00,,,5000000.00,,,14417000000.00,1814000000.00,9773000000.00,2263000000.00,567000000.00,,,,,11669000000.00,53000000.00,107000000.00,,11615000000.00,2691000000.00,,,8924000000.00,8866000000.00,,58000000.00,,,.3300,.3300,189000000.00,,,9113000000.00,9055000000.00,58000000.00,,
617,600016,XSHG,2016-03-31,2015-12-31,2014-12-31,A,12,1,135469000000.00,92136000000.00,199052000000.00,106916000000.00,38239000000.00,42293000000.00,4054000000.00,1737000000.00,,1258000000.00,685000000.00,,,1414000000.00,,,75990000000.00,9005000000.00,45077000000.00,21132000000.00,776000000.00,,,,,59479000000.00,850000000.00,536000000.00,,59793000000.00,14226000000.00,,,45567000000.00,44546000000.00,,1021000000.00,,,1.3100,1.2400,2460000000.00,,,48027000000.00,47000000000.00,1027000000.00,,
617,600016,XSHG,2017-04-27,2017-03-31,2016-03-31,Q1,3,1,40134000000.00,24106000000.00,49458000000.00,25352000000.00,14572000000.00,15526000000.00,954000000.00,4455000000.00,,-1754000000.00,-1968000000.00,,,723000000.00,,,22293000000.00,2500000000.00,9534000000.00,9990000000.00,269000000.00,,,,,17841000000.00,37000000.00,20000000.00,,17858000000.00,3909000000.00,,,13949000000.00,13706000000.00,,243000000.00,,,.3800,.3800,-1363000000.00,,,12586000000.00,12369000000.00,217000000.00,,
617,600016,XSHG,2011-04-28,2011-03-31,2010-03-31,Q1,3,1,12379000000.00,10093000000.00,15050000000.00,4957000000.00,2059000000.00,2143000000.00,84000000.00,69000000.00,,55000000.00,102000000.00,,,1000000.00,,,6758000000.00,850000000.00,4729000000.00,1165000000.00,14000000.00,,,,,5621000000.00,28000000.00,37000000.00,,5612000000.00,1329000000.00,,,4283000000.00,4269000000.00,,14000000.00,,,.1600,.1600,378000000.00,,,4661000000.00,4647000000.00,14000000.00,,
617,600016,XSHG,2013-04-25,2013-03-31,2012-03-31,Q1,3,1,25035000000.00,18970000000.00,35859000000.00,16889000000.00,5138000000.00,5440000000.00,302000000.00,545000000.00,,65000000.00,300000000.00,,,17000000.00,,,12440000000.00,1872000000.00,6476000000.00,3335000000.00,757000000.00,,,,,12595000000.00,7000000.00,303000000.00,,12299000000.00,2963000000.00,,,9336000000.00,9172000000.00,,164000000.00,,,.3400,.3400,97000000.00,,,9433000000.00,9269000000.00,164000000.00,,
617,600016,XSHG,2010-10-30,2010-09-30,2009-09-30,Q3,9,1,31349000000.00,22690000000.00,38743000000.00,16053000000.00,3552000000.00,3785000000.00,233000000.00,4919000000.00,,-24000000.00,193000000.00,,,19000000.00,,,17944000000.00,2023000000.00,12025000000.00,3383000000.00,513000000.00,,,,,13405000000.00,118000000.00,50000000.00,,13473000000.00,3260000000.00,,,10213000000.00,10201000000.00,,12000000.00,,,.4500,.4500,-2968000000.00,,,7245000000.00,7233000000.00,12000000.00,,
617,600016,XSHG,2017-11-01,2017-09-30,2017-09-30,Q3,9,1,105941000000.00,62973000000.00,170136000000.00,107163000000.00,36178000000.00,40869000000.00,4691000000.00,2677000000.00,,-1403000000.00,2710000000.00,,,2806000000.00,,,57017000000.00,1102000000.00,29964000000.00,24646000000.00,1305000000.00,,,,,48924000000.00,455000000.00,216000000.00,,49163000000.00,8056000000.00,,,41107000000.00,40243000000.00,,864000000.00,,,1.1000,1.1000,-1379000000.00,,,39728000000.00,39039000000.00,689000000.00,,
617,600016,XSHG,2014-04-26,2014-03-31,2013-03-31,Q1,3,1,28877000000.00,20114000000.00,43906000000.00,23792000000.00,7200000000.00,7693000000.00,493000000.00,1370000000.00,,174000000.00,-82000000.00,,,101000000.00,,,13772000000.00,1941000000.00,7775000000.00,4000000000.00,56000000.00,,,,,15105000000.00,16000000.00,201000000.00,,14920000000.00,3635000000.00,,,11285000000.00,11015000000.00,,270000000.00,,,.3900,.3800,324000000.00,,,11609000000.00,11339000000.00,270000000.00,,
617,600016,XSHG,2017-11-01,2017-09-30,2016-09-30,Q3,9,1,116381000000.00,70889000000.00,149416000000.00,78527000000.00,39943000000.00,42721000000.00,2778000000.00,6764000000.00,,-2203000000.00,-1829000000.00,,,2817000000.00,,,66395000000.00,3794000000.00,31074000000.00,30665000000.00,862000000.00,,,,,49986000000.00,397000000.00,430000000.00,,49953000000.00,10064000000.00,,,39889000000.00,39163000000.00,,726000000.00,,,1.0700,1.0700,-1005000000.00,,,38884000000.00,38119000000.00,765000000.00,,
617,600016,XSHG,2016-08-30,2016-06-30,2015-06-30,S1,6,1,76902000000.00,46994000000.00,102867000000.00,55873000000.00,25145000000.00,27022000000.00,1877000000.00,3069000000.00,,577000000.00,-325000000.00,,,1442000000.00,,,41597000000.00,5047000000.00,21025000000.00,15011000000.00,514000000.00,,,,,35305000000.00,244000000.00,20000000.00,,35529000000.00,8257000000.00,,,27272000000.00,26778000000.00,,494000000.00,,,.7800,.7400,264000000.00,,,27536000000.00,27011000000.00,525000000.00,,
617,600016,XSHG,2010-04-30,2010-03-31,2009-03-31,Q1,3,1,8748000000.00,6826000000.00,12049000000.00,5223000000.00,915000000.00,989000000.00,74000000.00,1016000000.00,,-81000000.00,70000000.00,,,2000000.00,,,5442000000.00,594000000.00,3525000000.00,1323000000.00,.00,,,,,3306000000.00,10000000.00,6000000.00,,3310000000.00,815000000.00,,,2495000000.00,2499000000.00,,-4000000.00,,,.1300,.1300,407000000.00,,,2902000000.00,2906000000.00,-4000000.00,,
603,600000,XSHG,2011-04-28,2011-03-31,2010-03-31,Q1,3,1,10724015294.41,9709953027.39,15616291585.42,5906338558.03,853029979.98,954113334.84,101083354.86,-1612779.78,17490000.00,-11280934.91,156058332.77,,,17867668.96,,,5351717690.01,757034355.71,3758412281.33,815245252.04,21025800.93,,,,,5372297604.40,3379237.66,6521598.79,,5369155243.27,1264312030.34,,,4104843212.93,4106002536.30,,-1159323.37,,,.3580,.3580,149359966.60,,,4254203179.53,4255362502.90,-1159323.37,,
603,600000,XSHG,2012-10-31,2012-09-30,2011-09-30,Q3,9,1,49307426000.00,44018176000.00,83671257000.00,39653081000.00,4922035000.00,5248970000.00,326935000.00,406332000.00,78115000.00,-379704000.00,243848000.00,,,96739000.00,,,23080440000.00,3552002000.00,15335462000.00,3719247000.00,473729000.00,,,,,26226986000.00,28948000.00,18891000.00,,26237043000.00,6267351000.00,,,19969692000.00,19909924000.00,,59768000.00,,,1.0670,1.0670,-1043549000.00,,,18926143000.00,18866375000.00,59768000.00,,
603,600000,XSHG,2011-08-16,2011-06-30,2010-06-30,S1,6,1,22751490000.00,20366807000.00,32623163000.00,12256356000.00,1825318000.00,2017204000.00,191886000.00,207024000.00,37216000.00,-23721000.00,336685000.00,,,39377000.00,,,11065883000.00,1566795000.00,7839235000.00,1514177000.00,145676000.00,,,,,11685607000.00,156119000.00,12888000.00,,11828838000.00,2746252000.00,,,9082586000.00,9080749000.00,,1837000.00,,,.6100,.6100,173171000.00,,,9255757000.00,9253920000.00,1837000.00,,
603,600000,XSHG,2017-04-01,2016-12-31,2015-12-31,A,12,1,146550000000.00,113009000000.00,228254000000.00,115245000000.00,27798000000.00,29313000000.00,1515000000.00,461000000.00,159000000.00,2991000000.00,-713000000.00,,,3004000000.00,,,80483000000.00,8976000000.00,32034000000.00,38795000000.00,678000000.00,,,,,66067000000.00,983000000.00,173000000.00,,66877000000.00,15880000000.00,,,50997000000.00,50604000000.00,,393000000.00,,,2.4220,2.4220,4454000000.00,,,55451000000.00,55062000000.00,389000000.00,,
27303,601288,XSHG,2015-04-29,2015-03-31,2014-03-31,Q1,3,1,136100000000.00,103142000000.00,165356000000.00,62214000000.00,26887000000.00,27993000000.00,1106000000.00,-2130000000.00,,4159000000.00,99000000.00,,,3943000000.00,,,66215000000.00,7253000000.00,39283000000.00,13340000000.00,6339000000.00,,,,,69885000000.00,574000000.00,148000000.00,,70311000000.00,16789000000.00,,,53522000000.00,53430000000.00,,92000000.00,,,.1600,.1600,7090000000.00,,,60612000000.00,60524000000.00,88000000.00,,
27303,601288,XSHG,2017-08-31,2017-06-30,2016-06-30,S1,6,1,260385000000.00,198957000000.00,329760000000.00,130803000000.00,51108000000.00,54446000000.00,3338000000.00,1498000000.00,-3000000.00,-817000000.00,655000000.00,,,8984000000.00,,,130146000000.00,9071000000.00,78194000000.00,36735000000.00,6146000000.00,,,,,130239000000.00,2116000000.00,898000000.00,,131457000000.00,26406000000.00,,,105051000000.00,105148000000.00,,-97000000.00,,,.3200,.3200,-2719000000.00,,,102332000000.00,102618000000.00,-286000000.00,,
27303,601288,XSHG,2017-08-31,2017-06-30,2017-06-30,S1,6,1,276953000000.00,211323000000.00,344600000000.00,133277000000.00,42465000000.00,47262000000.00,4797000000.00,2218000000.00,2000000.00,-2666000000.00,4298000000.00,,,19315000000.00,,,144902000000.00,2411000000.00,78407000000.00,44697000000.00,19387000000.00,,,,,132051000000.00,2368000000.00,1209000000.00,,133210000000.00,24540000000.00,,,108670000000.00,108593000000.00,,77000000.00,,,.3300,.3300,-14405000000.00,,,94265000000.00,94422000000.00,-157000000.00,,
27303,601288,XSHG,2012-04-28,2012-03-31,2011-03-31,Q1,3,1,89556000000.00,70529000000.00,103180000000.00,32651000000.00,17749000000.00,18325000000.00,576000000.00,-237000000.00,,938000000.00,396000000.00,,,181000000.00,,,45278000000.00,4869000000.00,28261000000.00,12148000000.00,,,,,,44278000000.00,237000000.00,44000000.00,,44471000000.00,10398000000.00,,,34073000000.00,34067000000.00,,6000000.00,,,.1000,,262000000.00,,,34335000000.00,34329000000.00,6000000.00,,
27303,601288,XSHG,2011-08-26,2011-06-30,2010-06-30,S1,6,1,135680000000.00,111708000000.00,168280000000.00,56572000000.00,22459000000.00,23176000000.00,717000000.00,109000000.00,,327000000.00,783000000.00,,,294000000.00,,,78194000000.00,7489000000.00,51082000000.00,19623000000.00,,,,,,57486000000.00,438000000.00,-103000000.00,,58027000000.00,12164000000.00,,,45863000000.00,45840000000.00,,23000000.00,,,.1700,,2169000000.00,,,48032000000.00,48009000000.00,23000000.00,,
27303,601288,XSHG,2015-03-25,2014-12-31,2013-12-31,A,12,1,462625000000.00,376202000000.00,613384000000.00,237182000000.00,83171000000.00,89697000000.00,6526000000.00,3769000000.00,,-2084000000.00,312000000.00,,,1255000000.00,.00,,250449000000.00,27226000000.00,167940000000.00,52990000000.00,2293000000.00,.00,,,,212176000000.00,3146000000.00,1148000000.00,,214174000000.00,47963000000.00,,,166211000000.00,166315000000.00,,-104000000.00,,,.5100,.5100,-22196000000.00,,,144015000000.00,144123000000.00,-108000000.00,,
27303,601288,XSHG,2018-04-28,2018-03-31,2018-03-31,Q1,3,1,155865000000.00,117481000000.00,187947000000.00,70466000000.00,23386000000.00,25652000000.00,2266000000.00,3927000000.00,3000000.00,-3542000000.00,3743000000.00,,,10870000000.00,,,85682000000.00,1220000000.00,39081000000.00,33972000000.00,11409000000.00,,,,,70183000000.00,1376000000.00,213000000.00,,71346000000.00,12306000000.00,,,59040000000.00,58736000000.00,,304000000.00,,,.1700,.1700,3869000000.00,,,62909000000.00,62256000000.00,653000000.00,,
2216,600926,XSHG,2017-10-28,2017-09-30,2016-09-30,Q3,9,1,10720246000.00,8835665000.00,18332333000.00,9496668000.00,1576227000.00,1725274000.00,149047000.00,444667000.00,84085000.00,96747000.00,-238668000.00,,,5608000.00,,,6707714000.00,317181000.00,3075554000.00,3291077000.00,23902000.00,,,,,4012532000.00,30724000.00,28940000.00,,4014316000.00,691668000.00,,,3322648000.00,3356808000.00,,-34160000.00,,,1.0200,1.0200,-478968000.00,,,2843680000.00,2877840000.00,-34160000.00,,
2216,600926,XSHG,2017-04-19,2016-12-31,2015-12-31,A,12,1,12403939000.00,11037416000.00,25243838000.00,14206422000.00,1189337000.00,1459678000.00,270341000.00,239943000.00,112227000.00,160748000.00,-233897000.00,,,10392000.00,,,7906659000.00,881575000.00,3911478000.00,3102612000.00,10994000.00,,,,,4497280000.00,91864000.00,55803000.00,,4533341000.00,828128000.00,,,3705213000.00,3704479000.00,,734000.00,,,1.6400,1.6400,556172000.00,,,4261385000.00,4260651000.00,734000.00,,
2216,600926,XSHG,2010-12-03,2010-06-30,2010-06-30,S1,6,1,2330435000.00,2054690000.00,3226321000.00,1171631000.00,169253000.00,182642000.00,13389000.00,77568000.00,,23348000.00,5324000.00,,,252000.00,.00,,1162555000.00,166721000.00,835050000.00,160784000.00,,.00,,,,1167880000.00,570000.00,7387000.00,,1161063000.00,231759000.00,,,929304000.00,929304000.00,,,,,.5600,.5600,1614000.00,,,930918000.00,930918000.00,,,
2216,600926,XSHG,2016-09-22,2016-06-30,2013-12-31,A,12,1,9775287000.00,9157682000.00,17201573000.00,8043891000.00,1080368000.00,1249680000.00,169312000.00,-347421000.00,106434000.00,-145075000.00,23607000.00,,,6126000.00,,,5028396000.00,778521000.00,3225420000.00,1024445000.00,10000.00,,,,,4746891000.00,58059000.00,33239000.00,,4771711000.00,972850000.00,,,3798861000.00,3788360000.00,,10501000.00,,,1.8900,1.8900,-364293000.00,,,3434568000.00,3424067000.00,10501000.00,,
2216,600926,XSHG,2017-08-26,2017-06-30,2017-06-30,S1,6,1,6582674000.00,5911170000.00,14509698000.00,8598528000.00,740743000.00,801537000.00,60794000.00,138428000.00,32473000.00,-1500140000.00,1289485000.00,,,2988000.00,,,3648192000.00,67556000.00,1998013000.00,1579606000.00,3017000.00,,,,,2934482000.00,21397000.00,10084000.00,,2945795000.00,414676000.00,,,2531119000.00,2531119000.00,,,,,.6900,.6900,-140705000.00,,,2390414000.00,2390414000.00,,,
2216,600926,XSHG,2017-08-26,2017-06-30,2016-06-30,S1,6,1,6802983000.00,6037757000.00,12289666000.00,6251909000.00,904175000.00,1012806000.00,108631000.00,-38164000.00,55746000.00,98636000.00,-202345000.00,,,2924000.00,,,3930708000.00,284694000.00,1922125000.00,1702014000.00,21875000.00,,,,,2872275000.00,10130000.00,29846000.00,,2852559000.00,539292000.00,,,2313267000.00,2346653000.00,,-33386000.00,,,.7100,.7100,-300218000.00,,,2013049000.00,2046435000.00,-33386000.00,,
2216,600926,XSHG,2016-10-26,2016-09-30,2015-09-30,Q3,9,1,9460822000.00,8391268000.00,19008498000.00,10617230000.00,959610000.00,1100967000.00,141357000.00,217488000.00,81631000.00,86921000.00,-202309000.00,,,7844000.00,,,5608273000.00,671820000.00,2875842000.00,2056886000.00,3725000.00,,,,,3852549000.00,18879000.00,24458000.00,,3846970000.00,712356000.00,,,3134614000.00,3132874000.00,,1740000.00,,,1.4000,1.4000,108842000.00,,,3243456000.00,3241716000.00,1740000.00,,
2216,600926,XSHG,2017-04-26,2017-03-31,2016-03-31,Q1,3,1,3439929000.00,3043011000.00,6304986000.00,3261975000.00,403721000.00,445223000.00,41502000.00,55625000.00,18427000.00,-158231000.00,93045000.00,,,2758000.00,,,1933557000.00,215987000.00,702801000.00,1002406000.00,12363000.00,,,,,1506372000.00,4765000.00,8514000.00,,1502623000.00,286714000.00,,,1215909000.00,1215880000.00,,29000.00,,,.5200,.5200,-229539000.00,,,986370000.00,986341000.00,29000.00,,
27523,601818,XSHG,2014-04-29,2014-03-31,2013-03-31,Q1,3,1,16782000000.00,13041000000.00,28573000000.00,15532000000.00,3450000000.00,3595000000.00,145000000.00,-90000000.00,,237000000.00,102000000.00,,,42000000.00,,,6275000000.00,1223000000.00,4304000000.00,719000000.00,29000000.00,,,,,10507000000.00,22000000.00,5000000.00,,10524000000.00,2549000000.00,,,7975000000.00,7964000000.00,,11000000.00,,,.2000,.2000,285000000.00,,,8260000000.00,8249000000.00,11000000.00,,
27523,601818,XSHG,2017-08-26,2017-06-30,2017-06-30,S1,6,1,46334000000.00,30383000000.00,78699000000.00,48316000000.00,15992000000.00,16948000000.00,956000000.00,-69000000.00,,-1337000000.00,1140000000.00,,,225000000.00,,,24331000000.00,543000000.00,13593000000.00,10030000000.00,165000000.00,,,,,22003000000.00,51000000.00,50000000.00,,22004000000.00,5032000000.00,,,16972000000.00,16939000000.00,,33000000.00,,,.3400,.3200,-1388000000.00,,,15584000000.00,15551000000.00,33000000.00,,
27523,601818,XSHG,2017-08-26,2017-06-30,2016-06-30,S1,6,1,46968000000.00,32625000000.00,69610000000.00,36985000000.00,13898000000.00,14602000000.00,704000000.00,10000000.00,,459000000.00,-174000000.00,,,150000000.00,,,25350000000.00,2472000000.00,12844000000.00,9956000000.00,78000000.00,,,,,21618000000.00,113000000.00,19000000.00,,21712000000.00,5244000000.00,,,16468000000.00,16439000000.00,,29000000.00,,,.3300,.3300,-658000000.00,,,15810000000.00,15781000000.00,29000000.00,,
27303,601288,XSHG,2018-04-28,2018-03-31,2017-03-31,Q1,3,1,148388000000.00,103206000000.00,169091000000.00,65885000000.00,25471000000.00,27606000000.00,2135000000.00,803000000.00,2000000.00,1339000000.00,251000000.00,,,17318000000.00,,,80600000000.00,1049000000.00,38409000000.00,23629000000.00,17513000000.00,,,,,67788000000.00,1089000000.00,-67000000.00,,68944000000.00,13165000000.00,,,55779000000.00,55710000000.00,,69000000.00,,,.1600,.1600,-9125000000.00,,,46654000000.00,46751000000.00,-97000000.00,,
27303,601288,XSHG,2011-10-27,2011-09-30,2010-09-30,Q3,9,1,209489000000.00,174023000000.00,260256000000.00,86233000000.00,34032000000.00,35203000000.00,1171000000.00,190000000.00,,274000000.00,529000000.00,,,441000000.00,,,121177000000.00,11311000000.00,77319000000.00,32547000000.00,,,,,,88312000000.00,782000000.00,-101000000.00,,89195000000.00,19010000000.00,,,70185000000.00,70146000000.00,,39000000.00,,,.2500,,2655000000.00,,,72840000000.00,72801000000.00,39000000.00,,
27303,601288,XSHG,2017-10-31,2017-09-30,2016-09-30,Q3,9,1,386154000000.00,298121000000.00,492163000000.00,194042000000.00,73141000000.00,78537000000.00,5396000000.00,4193000000.00,-9000000.00,-1083000000.00,1163000000.00,,,10619000000.00,,,196547000000.00,9944000000.00,119392000000.00,60535000000.00,6676000000.00,,,,,189607000000.00,3037000000.00,722000000.00,,191922000000.00,37747000000.00,,,154175000000.00,154170000000.00,,5000000.00,,,.4700,.4700,2381000000.00,,,156556000000.00,156721000000.00,-165000000.00,,
27303,601288,XSHG,2017-04-29,2017-03-31,2016-03-31,Q1,3,1,138046000000.00,101704000000.00,168647000000.00,66943000000.00,28918000000.00,30327000000.00,1409000000.00,772000000.00,-2000000.00,-2704000000.00,2249000000.00,,,7107000000.00,,,69162000000.00,7389000000.00,38573000000.00,18168000000.00,5032000000.00,,,,,68884000000.00,982000000.00,790000000.00,,69076000000.00,14508000000.00,,,54568000000.00,54688000000.00,,-120000000.00,,,.1600,.1600,-1158000000.00,,,53410000000.00,53710000000.00,-300000000.00,,
27303,601288,XSHG,2012-10-27,2012-09-30,2011-09-30,Q3,9,1,279176000000.00,223364000000.00,340068000000.00,116704000000.00,54824000000.00,56505000000.00,1681000000.00,-2023000000.00,102000000.00,503000000.00,1991000000.00,,,517000000.00,,,149279000000.00,15665000000.00,92175000000.00,41439000000.00,,,,,,129897000000.00,692000000.00,-81000000.00,,130670000000.00,29894000000.00,,,100776000000.00,100757000000.00,,19000000.00,,,.3100,.3100,-4938000000.00,,,95838000000.00,95819000000.00,19000000.00,,
27303,601288,XSHG,2012-03-23,2011-12-31,2010-12-31,A,12,1,290418000000.00,242152000000.00,357660000000.00,115508000000.00,46128000000.00,48144000000.00,2016000000.00,-1085000000.00,,720000000.00,1722000000.00,,,781000000.00,,,170988000000.00,15505000000.00,112071000000.00,43412000000.00,,,,,,119430000000.00,1835000000.00,531000000.00,,120734000000.00,25827000000.00,,,94907000000.00,94873000000.00,,34000000.00,,,.3300,,-7111000000.00,,,87796000000.00,87762000000.00,34000000.00,,
27303,601288,XSHG,2010-10-28,2010-09-30,2009-09-30,Q3,9,1,157620000000.00,127878000000.00,216634000000.00,88756000000.00,25597000000.00,26476000000.00,879000000.00,181000000.00,,2075000000.00,1563000000.00,,,326000000.00,,,102375000000.00,9221000000.00,61554000000.00,31600000000.00,,,,,,55245000000.00,791000000.00,-7000000.00,,56043000000.00,4556000000.00,,,51487000000.00,51479000000.00,,8000000.00,,,.2000,,-18927000000.00,,,32560000000.00,32552000000.00,8000000.00,,
27303,601288,XSHG,2011-03-30,2010-12-31,2009-12-31,A,12,1,222274000000.00,181639000000.00,296147000000.00,114508000000.00,35640000000.00,37285000000.00,1645000000.00,-908000000.00,,3271000000.00,1877000000.00,,,755000000.00,,,148532000000.00,12567000000.00,95823000000.00,40142000000.00,,,,,,73742000000.00,1363000000.00,1177000000.00,,73928000000.00,8926000000.00,,,65002000000.00,64992000000.00,,10000000.00,,,.2500,,-12618000000.00,,,52384000000.00,52374000000.00,10000000.00,,
