PARTY_ID_机构内部ID,TICKER_SYMBOL_股票代码,EXCHANGE_CD_交易市场代码,PUBLISH_DATE_发布日期,END_DATE_REP_报告截止日期,END_DATE_截止日期,REPORT_TYPE_报告类型,FISCAL_PERIOD_会计区间,MERGED_FLAG_合并标志,REVENUE_营业收入,N_COMMIS_INCOME_手续费及佣金净收入,N_SEC_TA_INCOME_其中代理买卖证券业务净收入,N_UNDWRT_SEC_INCOME_证券承销业务净收入,N_TRUST_INCOME_委托客户资产管理业务净收入,N_INT_INCOME_利息净收入,INVEST_INCOME_投资收益,A_J_INVEST_INCOME_其中对联营企业和合营企业的投资收益,F_VALUE_CHG_GAIN_公允价值变动收益,FOREX_GAIN_汇兑收益,ASSETS_DISP_GAIN_资产处置收益,OTH_GAIN_其他收益,OTH_OPER_REV_其他业务收入,SPEC_OR_营业收入特殊项目,AOR_营业收入调整项目,COGS_营业支出,BIZ_TAX_SURCHG_营业税金及附加,GENL_ADMIN_EXP_业务及管理费,ASSETS_IMPAIR_LOSS_资产减值损失,OTH_OPER_COSTS_其他业务成本,SPEC_OP_营业支出特殊项目,AOP_营业支出调整项目,OTH_EFFECT_OP_影响营业利润的调整项目,AE_EFFECT_OP_影响营业利润的差错金额,OPERATE_PROFIT_营业利润,NOPERATE_INCOME_营业外收入,NOPERATE_EXP_营业外支出,OTH_EFFECT_TP_影响利润总额的调整项目,AE_FFECT_TP_影响利润总额的差错金额,T_PROFIT_利润总额,INCOME_TAX_所得税费用,OTH_EFFECT_NP_影响净利润的调整项目,AE_EFFECT_NP_影响净利润的差错金额,N_INCOME_净利润,N_INCOME_ATTR_P_归属于母公司所有者的净利润,N_INCOME_BMA_被合并方在合并前实现的净利润,MINORITY_GAIN_少数股东损益,OTH_EFFECT_NPP_影响净利润分配的调整项目,AE_EFFECT_NPP_影响净利润分配的差错金额,BASIC_EPS_基本每股收益,DILUTED_EPS_稀释每股收益,OTH_COMPR_INCOME_其他综合收益,OTH_EFFECT_CI_影响综合收益总额的调整项目,AE_EFFECT_CI_影响综合收益总额的差错金额,T_COMPR_INCOME_综合收益总额,COMPR_INC_ATTR_P_归属于母公司所有者的综合收益总额,COMPR_INC_ATTR_M_S_归属于少数股东的综合收益总额,OTH_EFFECT_PCI_影响综合收益总额分配的调整项目,AE_EFFECT_PCI_影响综合收益总额分配的差错金额
1343,600837,XSHG,2010-10-28,2010-09-30,2009-09-30,Q3,9,1,6678831414.43,5365957631.28,4711869241.91,98480131.63,407660844.84,813742749.30,917107705.43,48786064.61,-433988742.35,1604730.20,,,14407340.57,,,2264050670.66,327467900.99,1933575591.19,-538474.59,3545653.07,,,,,4414780743.77,121809076.57,-48541948.45,,,4585131768.79,956756141.52,,,3628375627.27,3562457084.48,,65918542.79,,,.4300,.4300,806288812.24,,,4434664439.51,4362652735.25,72011704.26,,
1343,600837,XSHG,2011-04-26,2010-12-31,2009-12-31,A,12,1,9939716207.19,7755188903.43,6274175190.67,381553963.92,743556239.68,1124000543.42,1312910052.97,65961915.25,-274176557.81,1721874.08,,,20071391.10,,,4209725022.48,474897957.86,3725203726.50,3098952.70,6524385.42,,,,,5729991184.71,199866638.39,-51969057.99,,,5981826881.09,1320086255.70,,,4661740625.39,4548225464.54,,113515160.85,,,.5500,.5500,1393994846.69,,,6055735472.08,5933367701.79,122367770.29,,
1343,600837,XSHG,2016-03-31,2015-12-31,2014-12-31,A,12,1,17978474435.10,8220650433.41,5147226444.26,1617445503.03,450185241.02,3359782237.27,2736969534.76,167333939.14,3139026369.15,-27316032.70,,,549361893.21,,,7760681173.04,724342438.20,6298773697.90,423341961.26,314223075.68,,,,,10217793262.06,220016721.33,17415695.22,,,10420394288.17,2301371202.50,,,8119023085.67,7710623597.60,,408399488.07,,,.8000,.8000,283027477.10,,,8402050562.77,8007081753.13,394968809.64,,
1343,600837,XSHG,2017-03-30,2016-12-31,2015-12-31,A,12,1,38086267720.37,17970455503.56,12586494530.37,2316181565.27,1350691694.67,4755593972.68,13462102007.52,481444650.15,-1923524032.53,172965806.71,,,3648674462.43,,,17133790317.17,1915067823.29,11214057360.50,1090813544.87,2913851588.51,,,,,20952477403.20,272126214.40,105735158.50,,,21118868459.10,4277552804.02,,,16841315655.08,15838850897.61,,1002464757.47,,,1.4800,1.4800,695633444.61,,,17536949099.69,16296406972.93,1240542126.76,,
1343,600837,XSHG,2011-10-28,2011-09-30,2010-09-30,Q3,9,1,6803769704.91,4969329290.78,3348587982.83,604778846.89,486056666.99,952820608.97,712198889.10,58071016.53,154787496.04,-1785688.04,,,16419108.06,,,3105088717.38,269372082.32,2835231251.69,-3036713.33,3522096.70,,,,,3698680987.53,52427536.54,2140471.85,,,3748968052.22,860549301.16,,,2888418751.06,2753624073.80,,134794677.26,,,.3300,.3300,-887489856.67,,,2000928894.39,1868522048.04,132406846.35,,
1343,600837,XSHG,2016-04-28,2016-03-31,2015-03-31,Q1,3,1,7965335973.25,2762096938.62,2150140777.19,325639970.38,67299425.63,1327004789.07,2562972619.70,65413645.51,976232932.85,-57086318.61,,,394115011.62,,,2448450140.56,378259703.80,1660640008.16,158922163.05,250628265.55,,,,,5516885832.69,4665634.50,2118223.03,,,5519433244.16,1161394712.37,,,4358038531.79,4101658309.08,,256380222.71,,,.4300,.4300,382895421.32,,,4740933953.11,4470576915.89,270357037.22,,
1343,600837,XSHG,2015-10-29,2015-09-30,2014-09-30,Q3,9,1,11188096986.48,4587708502.69,2850595901.28,1065328781.06,162339379.15,2576916470.09,2165526846.10,69600313.77,1611058293.57,-14064729.66,,,260951603.69,.00,,4731675669.22,393390226.87,3986823638.37,110246029.67,,241215774.31,,,,6456421317.26,145316300.68,10906169.32,.00,,6590831448.62,1403062306.56,,,5187769142.06,4949056981.97,,238712160.09,,,.5200,.5200,435096424.85,,,5622865566.91,5332271246.63,290594320.28,,
1343,600837,XSHG,2014-04-30,2014-03-31,2013-03-31,Q1,3,1,2928708267.60,1246829644.60,821415953.15,206908386.65,11133821.69,487144050.66,896418854.46,15186540.01,293875942.09,-2679158.74,,,7118934.53,,,1004048603.45,89113360.97,932356078.35,-23174500.88,5753665.01,,,,,1924659664.15,6256221.53,560606.06,,,1930355279.62,435867809.05,,,1494487470.57,1436857621.80,,57629848.77,,,.1500,.1500,50388163.42,,,1544875633.99,1489074253.47,55801380.52,,
1343,600837,XSHG,2018-03-28,2017-12-31,2017-12-31,A,12,1,28221667163.35,9556198727.08,3941275252.46,3329892535.99,2097888819.40,3665925531.96,11365519110.20,708486590.83,-1329410866.60,-225471617.33,-6782409.58,,5195688687.62,,,15934582721.50,165972927.57,9755117004.73,1686658289.93,4326834499.27,,,,,12287084441.85,684045736.26,81733174.46,,,12889397003.65,3013794133.39,,,9875602870.26,8618423293.06,,1257179577.20,,,.7500,.7400,793728726.62,,,10669331596.88,10136215356.33,533116240.55,,
1343,600837,XSHG,2018-03-28,2017-12-31,2016-12-31,A,12,1,28011014594.51,10965008854.57,5314409804.29,3356019560.06,1640822429.56,3839610355.40,6539692047.35,200434890.72,-231333741.19,58149350.76,-650711.81,,6840538439.43,,,17362648883.48,490685726.69,9563542327.78,1419492720.73,5888928108.28,,,,,10648365711.03,591593678.64,78232395.37,,,11161726994.30,2231208739.89,,,8930518254.41,8043334519.30,,887183735.11,,,.7000,.7000,281583321.87,,,9212101576.28,7648626781.43,1563474794.85,,
1343,600837,XSHG,2014-08-27,2014-06-30,2013-06-30,S1,6,1,5666873421.05,2649515974.72,1625018370.60,640356743.49,32427760.76,1002166430.40,1562451076.42,30484192.54,489963589.55,-49938716.99,,,12715066.95,,,2115494548.96,184275417.41,1940009337.15,-21599159.96,12808954.36,,,,,3551378872.09,105060053.65,40415833.82,,,3616023091.92,827620958.09,,,2788402133.83,2671932040.23,,116470093.60,,,.2800,.2800,-142512960.69,,,2645889173.14,2551196234.69,94692938.45,,
1343,600837,XSHG,2014-10-29,2014-09-30,2013-09-30,Q3,9,1,8249230997.63,4075730511.06,2392752892.22,776052933.72,78991589.12,1699271108.97,2413876537.10,61904614.70,90973432.41,-49404647.72,,,18784055.81,,,3383996351.66,291283683.52,3097827475.86,-22010926.67,16896118.95,,,,,4865234645.97,121931885.46,10644286.22,,,4976522245.21,1106335211.16,,,3870187034.05,3691407662.38,,178779371.67,,,.3900,.3900,26698095.24,,,3896885129.29,3732247645.57,164637483.72,,
1343,600837,XSHG,2018-04-27,2018-03-31,2018-03-31,Q1,3,1,5704680933.31,1948769411.78,899001133.57,576017380.97,447381937.53,1219109430.94,1340616404.77,59290663.44,-18260458.67,-65342152.79,-2083940.42,,1281872237.70,,,3400744570.35,43187213.62,2135816326.28,180770550.25,1040970480.20,,,,,2303936362.96,304389156.27,6523033.38,,,2601802485.85,609907639.54,,,1991894846.31,1732104646.77,,259790199.54,,,.1500,.1500,-516982532.67,,,1474912313.64,1744829009.51,-269916695.87,,
1343,600837,XSHG,2018-04-27,2018-03-31,2017-03-31,Q1,3,1,6442340295.28,2246037245.62,924389168.08,832576900.35,447011942.41,1028863692.57,2452347316.80,180191645.48,-444939274.82,-90696506.09,-495439.58,,1251223260.78,,,3570198203.05,38124366.27,2268524056.16,248105829.63,1015443950.99,,,,,2872142092.23,407925807.09,4417995.92,,,3275649903.40,684963216.67,,,2590686686.73,2240164455.28,,350522231.45,,,.1900,.1900,32626591.77,,,2623313278.50,2406515381.16,216797897.34,,
1343,600837,XSHG,2017-04-28,2017-03-31,2016-03-31,Q1,3,1,5233632654.03,2607884605.34,1393029264.89,873085949.03,113256150.16,874572228.62,1070024559.70,-3980967.06,67683637.64,-145016580.69,,,758484203.42,,,2891798247.04,290910369.35,1897091584.11,117362997.48,586433296.10,,,,,2341834406.99,9913840.29,17968274.64,,,2333779972.64,389102078.72,,,1944677893.92,1754176498.12,,190501395.80,,,.1500,.1500,-1197409956.10,,,747267937.82,646382518.51,100885419.31,,
1343,600837,XSHG,2016-08-30,2016-06-30,2015-06-30,S1,6,1,22049324763.19,9190412834.08,6820180496.90,962821459.79,777596299.25,3211061658.19,4871687186.00,168830985.65,2903327185.97,342985918.44,,,1529849980.51,,,8290986489.45,1112400346.65,5388756365.80,543569751.43,1246260025.57,,,,,13758338273.74,201106843.00,6584330.87,,,13952860785.87,3024205921.74,,,10928654864.13,10154713712.24,,773941151.89,,,1.0300,1.0200,1054900379.19,,,11983555243.32,11173816051.31,809739192.01,,
1343,600837,XSHG,2013-10-30,2013-09-30,2012-09-30,Q3,9,1,6893961740.63,3409509129.87,1771283398.04,571414877.87,653272523.72,1493400958.47,1599055215.64,47451834.43,258722532.05,115153059.11,,,18120845.49,,,3614679419.43,210691085.78,2904046927.25,488356386.81,11585019.59,,,,,3279282321.20,94134254.69,8202274.79,,,3365214301.10,765646846.69,,,2599567454.41,2440324656.46,,159242797.95,,,.2700,.2700,93890453.08,,,2693457907.49,2527756987.07,165700920.42,,
1343,600837,XSHG,2017-08-30,2017-06-30,2017-06-30,S1,6,1,12813956065.56,4584495338.08,1926986678.55,1630399479.13,912482173.41,1742624735.95,4873027608.57,260055149.62,-259554859.56,-243677905.52,,,2117041148.04,,,7439964456.41,86371794.37,4972740786.40,706693624.43,1674158251.21,,,,,5373991609.15,504837533.31,68425752.25,,,5810403390.21,1293469243.77,,,4516934146.44,4023477712.72,,493456433.72,,,.3500,.3500,378673129.24,,,4895607275.68,4867150216.83,28457058.85,,
1343,600837,XSHG,2015-03-28,2014-12-31,2013-12-31,A,12,1,10454954029.51,5902484102.84,3925388540.93,887195318.67,71095971.73,2084278338.64,3311916186.64,116939718.22,-942621570.98,-53636351.66,,,152533324.03,,,5115273702.51,430024368.02,4552370925.42,-17886615.96,150765025.03,,,,,5339680327.00,131646184.73,16578764.13,,,5454747747.60,1173754021.44,,,4280993726.16,4035024048.18,,245969677.98,,,.4200,.4200,-80682888.03,,,4200310838.13,3970607712.57,229703125.56,,
1343,600837,XSHG,2017-08-30,2017-06-30,2016-06-30,S1,6,1,12079516785.52,5143899251.68,2910463265.42,1437357729.21,631246143.52,2020683481.90,2560578034.71,132150490.96,220298550.73,-148522499.98,,,2282579966.48,,,6949247869.36,414167752.97,4399119238.88,382218191.16,1753742686.35,,,,,5130268916.16,393936034.88,29389189.24,,,5494815761.80,829106529.09,,,4665709232.71,4264300426.67,,401408806.04,,,.3700,.3700,-1616006375.89,,,3049702856.82,2591713599.29,457989257.53,,
26654,600909,XSHG,2017-10-31,2017-09-30,2017-09-30,Q3,9,1,1531057381.75,728993103.54,595467226.93,63247701.81,46843316.75,428676453.81,513385465.60,29063071.72,-144759469.00,-1066154.70,,,4140994.95,1686987.55,,720065613.36,12032987.03,698850944.28,8585260.31,596421.74,,,,,810991768.39,4351116.96,5426830.49,,,809916054.86,178088869.15,,,631827185.71,602795438.88,,29031746.83,,,.1700,.1700,-5973055.24,,,625854130.47,596155026.02,29699104.45,,
26654,600909,XSHG,2017-10-31,2017-09-30,2016-09-30,Q3,9,1,1343787549.67,875654798.00,765196500.59,28656512.64,43044169.80,320351401.81,383545803.86,29884582.29,-243433869.10,600662.06,,,7068753.04,,,669374628.40,46748876.48,623319643.70,-3056332.97,2362441.19,,,,,674412921.27,4712965.90,127503.09,,,678998384.08,164242762.62,,,514755621.46,513934087.96,,821533.50,,,.1800,.1800,-23676461.23,,,491079160.23,490147383.14,931777.09,,
26654,600909,XSHG,2014-10-10,2014-06-30,2014-06-30,S1,6,1,503772895.75,329255842.95,307153163.42,8915565.95,8017174.95,96973731.76,62389646.89,-1258856.62,10838811.28,131906.80,,,4182956.07,.00,,322978351.46,29187675.83,282179747.52,10267725.98,1343202.13,.00,,,,180794544.29,3660596.49,458475.71,.00,,183996665.07,44392979.69,,,139603685.38,139382875.64,,220809.74,,,.0500,.0500,22042959.60,,,161646644.98,161425835.24,220809.74,,
26654,600909,XSHG,2015-12-14,2015-06-30,2012-12-31,A,12,1,832039869.33,507054962.37,487857735.48,14340081.25,4249675.24,87688323.50,182423931.45,1805257.56,50607329.15,-26100.60,,,4291423.46,.00,,600279384.54,41349902.81,556815151.23,270791.12,1843539.38,.00,,,,231760484.79,5298959.36,1369132.90,.00,,235690311.25,63080048.66,,,172610262.59,167728783.90,,4881478.69,,,.0700,.0700,443574.24,,,173053836.83,168172358.14,4881478.69,,
26654,600909,XSHG,2015-12-14,2015-06-30,2015-06-30,S1,6,1,2272998075.57,1539318624.71,1438545429.93,13230909.78,42880871.02,243712813.00,571102324.27,16552569.31,-84716383.48,-15849.86,,,3596546.93,.00,,719060267.55,132658930.57,563600241.98,21428954.95,1372140.05,.00,,,,1553937808.02,1363766.83,5083958.11,.00,,1550217616.74,372780023.31,,,1177437593.43,1177208863.51,,228729.92,,,.4200,.4200,44443134.35,,,1221880727.78,1221651997.86,228729.92,,
26654,600909,XSHG,2014-01-13,2010-12-31,2009-12-31,A,12,1,1562980111.45,1303873408.26,1289856843.20,12120000.00,,91912432.35,129763782.09,8082984.35,35166702.57,-36356.18,,,2300142.36,.00,,477198817.66,77141801.78,397608380.04,2446726.86,1908.98,.00,,,,1085781293.79,2522549.38,7385165.54,.00,,1080918677.63,272871306.24,,,808047371.39,807322936.70,,724434.69,,,.3400,.3400,-190714.04,,,807856657.35,807132222.66,724434.69,,
26654,600909,XSHG,2014-01-13,2011-12-31,2010-12-31,A,12,1,1250787848.28,1027143863.16,1020772713.18,1073578.95,3246685.66,96372162.82,142239502.99,8820661.49,-16798884.52,-1127895.44,,,2959099.27,.00,,510626126.19,64884585.23,441890941.62,717452.46,3133146.88,.00,,,,740161722.09,2450833.77,2188400.78,.00,,740424155.08,184796546.31,,,555627608.77,550844903.54,,4782705.23,,,.2300,.2300,-6007132.28,,,549620476.49,544837771.26,4782705.23,,
26654,600909,XSHG,2014-01-13,2013-06-30,2013-06-30,S1,6,1,435495448.40,338900312.44,331583826.44,1922451.40,5384034.60,66669858.00,37678808.97,,-11436808.70,-231919.96,,,3915197.65,.00,,301622937.46,25102856.70,276323750.57,45206.28,151123.91,.00,,,,133872510.94,7035397.30,118883.05,.00,,140789025.19,34645154.92,,,106143870.27,105431076.48,,712793.79,,,.0400,.0400,-4893746.72,,,101250123.55,100537329.76,712793.79,,
26654,600909,XSHG,2014-10-10,2014-06-30,2011-12-31,A,12,1,630880768.44,643363559.01,632973811.46,2534088.88,7820658.67,56800722.90,10542252.31,,-82221212.99,-891772.69,,,3287219.90,.00,,511962902.32,39544293.65,471486414.02,-485039.37,1417234.02,.00,,,,118917866.12,4597430.68,994298.19,.00,,122520998.61,34740314.76,,,87780683.85,82345401.49,,5435282.36,,,.0300,.0300,-12103075.52,,,75677608.33,70242325.97,5435282.36,,
26654,600909,XSHG,2016-11-22,2016-06-30,2014-12-31,A,12,1,1689616580.33,1052687384.78,1006111627.36,13079503.15,7925284.28,237109348.60,316677729.99,-98231.00,74772556.00,46855.02,,,8322705.94,,,818447776.09,90484800.93,678633405.11,46128202.53,3201367.52,,,,,871168804.24,8919215.44,5034712.93,,,875053306.75,187159502.94,,,687893803.81,686113287.10,,1780516.71,,,.2400,.2400,18761677.11,,,706655480.92,704874964.21,1780516.71,,
26654,600909,XSHG,2016-11-22,2016-06-30,2013-12-31,A,12,1,941343121.09,755168420.56,739566608.65,2520835.23,6426195.91,225970073.13,53353053.75,-5341134.87,-99026676.88,-417900.11,,,6296150.64,,,673674289.62,55786995.65,614902919.33,495242.09,2489132.55,,,,,267668831.47,11203379.76,2021122.19,,,276851089.04,87438311.82,,,189412777.22,187193507.17,,2219270.05,,,.0700,.0700,2185509.98,,,191598287.20,189379017.15,2219270.05,,
26654,600909,XSHG,2017-03-29,2016-12-31,2015-12-31,A,12,1,3816204907.49,2683870534.65,2481420163.10,79736251.11,58153185.47,479179316.42,776651539.11,43699944.10,-131835973.95,1109926.35,,,7229564.91,,,1359085027.16,227416275.35,1122240093.18,6701624.55,2727034.08,,,,,2457119880.33,5484403.40,7084538.08,,,2455519745.65,590386601.87,,,1865133143.78,1865072011.20,,61132.58,,,.6600,.6600,38504205.06,,,1903637348.84,1903576216.26,61132.58,,
26654,600909,XSHG,2017-04-27,2017-03-31,2016-03-31,Q1,3,1,426181805.60,295760773.24,266936202.49,9282701.71,20362047.75,98018278.55,70062633.79,,-39131579.71,-108138.22,,,1579837.95,,,237183114.15,28365166.65,211085901.81,-2989253.54,721299.23,,,,,188998691.45,162096.57,12763.39,,,189148024.63,41554059.11,,,147593965.52,147803989.69,,-210024.17,,,.0500,.0500,-71859039.54,,,75734925.98,75944950.15,-210024.17,,
26654,600909,XSHG,2018-04-27,2018-03-31,2018-03-31,Q1,3,1,415032595.42,198189686.45,161464252.12,7572364.06,23866364.64,120244675.34,135511702.74,8073257.34,-40003361.70,-895631.87,9331.78,1063777.51,912415.17,,,216335445.64,3308970.96,214732213.43,-1992154.12,286415.37,,,,,198697149.78,872034.48,372959.22,,,199196225.04,39559189.83,,,159637035.21,158678898.03,,958137.18,,,.0400,.0400,-34930948.98,,,124706086.23,135335275.30,-10629189.07,,
26654,600909,XSHG,2018-04-12,2017-12-31,2016-12-31,A,12,1,1733047755.13,1159777917.28,1005862461.52,49539390.63,54980900.44,467749448.18,451787999.28,37322233.41,-354741322.06,1471169.70,-1312055.00,,8314597.75,,,934560077.88,57292856.03,869869894.13,4190621.35,3206706.37,,,,,798487677.25,5834653.35,488562.04,,,803833768.56,199415008.71,,,604418759.85,602013378.58,,2405381.27,,,.2100,.2100,-24757430.69,,,579661329.16,575653947.89,4007381.27,,
26654,600909,XSHG,2018-04-27,2018-03-31,2017-03-31,Q1,3,1,443183419.14,223357781.76,195292972.09,6697948.04,15278121.41,168240283.07,141999285.98,8901229.52,-91110266.10,-136831.29,-160388.06,,993553.78,,,226762749.36,2758298.58,224133697.76,-232827.22,103580.24,,,,,216420669.78,2062095.02,811.28,,,218481953.52,52509174.87,,,165972778.65,165222461.12,,750317.53,,,.0500,.0500,51841332.48,,,217814111.13,216821588.60,992522.53,,
26654,600909,XSHG,2018-04-12,2017-12-31,2017-12-31,A,12,1,1917696780.54,963620655.01,777464073.04,90242195.86,67891848.98,568573552.48,656377630.33,37782549.51,-280207972.00,-1434132.52,-601926.22,1711644.98,9657328.48,,,1058038545.86,21478757.10,1004529726.62,27233911.58,4796150.56,,,,,859658234.68,4359889.39,7195390.67,,,856822733.40,204606884.53,,,652215848.87,649726827.62,,2489021.25,,,.1800,.1800,3713403.79,,,655929252.66,639001367.17,16927885.49,,
26654,600909,XSHG,2017-08-29,2017-06-30,2017-06-30,S1,6,1,1005060281.72,473082952.17,378422096.19,51146934.33,30008888.02,295067570.68,303784035.42,20754779.94,-69414829.98,-586678.42,,,3127231.85,,,471170425.86,8132455.44,460654510.11,1968655.03,414805.28,,,686466.17,,534576322.03,2732548.78,5326199.47,,,531982671.34,115381315.39,,,416601355.95,406471266.10,,10130089.85,,,.1100,.1100,-20563000.99,,,396038354.96,385570058.11,10468296.85,,
26654,600909,XSHG,2017-08-29,2017-06-30,2016-06-30,S1,6,1,822076688.78,603828805.02,523216892.13,21293719.14,32537766.99,201755237.85,238284688.16,22312634.81,-226164769.52,445455.91,,,3927271.36,,,466028939.12,43288942.34,425977723.13,-4731153.27,1493426.92,,,,,356047749.66,562857.35,61411.37,,,356549195.64,90375157.81,,,266174037.83,266171492.38,,2545.45,,,.0900,.0900,-23679273.04,,,242494764.79,242492219.34,2545.45,,
26465,600958,XSHG,2017-10-28,2017-09-30,2017-09-30,Q3,9,1,7058993363.16,3345939035.97,1100767988.92,1009811462.91,1045083900.14,-1323476208.11,3464917829.35,228564205.80,1460020989.78,-123135938.76,,,234727654.93,,,4146932909.19,41921873.13,3838751893.55,56689179.76,209569962.75,,,,,2912060453.97,309400236.99,11655874.00,,,3209804816.96,511849774.18,,,2697955042.78,2628915372.22,,69039670.56,,,.4200,.4200,-493133482.41,,,2204821560.37,2135291938.07,69529622.30,,
26465,600958,XSHG,2017-10-28,2017-09-30,2016-09-30,Q3,9,1,4767963024.99,3060001472.53,1226283708.14,959406498.64,668317698.24,-545475646.08,2627183372.62,221231074.42,-476878724.06,84986355.11,,,18146194.87,,,2663042489.08,173862993.44,2366886152.17,122293343.47,.00,,,,,2104920535.91,217865535.94,6902751.70,,,2315883320.15,360800973.60,,,1955082346.55,1875819989.55,,79262357.00,,,.3400,.3400,-875147369.36,,,1079934977.19,1000322956.85,79612020.34,,
26465,600958,XSHG,2015-04-25,2015-03-31,2014-03-31,Q1,3,1,1169412098.18,497279238.27,238624577.83,137307312.08,112958909.75,-199266846.44,1039019890.94,21103152.49,-171860530.25,929132.53,,,3311213.13,.00,,866053548.65,70849116.29,739744006.80,55460425.56,,.00,,,,303358549.53,102107.70,162090.90,.00,,303298566.33,82562075.71,,,220736490.62,218015744.93,,2720745.69,,,.0500,.0500,-349592072.20,,,-128855581.58,-131388327.25,2532745.67,,
26465,600958,XSHG,2015-03-10,2014-12-31,2013-12-31,A,12,1,3243936742.44,1620174933.71,1148996261.02,228147795.45,214398123.60,-654494316.78,2415233530.64,123675278.47,-142224038.48,-6444053.77,,,11690687.12,.00,,2148350420.39,144287200.05,1932234877.49,71828342.85,,.00,,,,1095586322.05,42348397.31,3697260.41,.00,,1134237458.95,151907956.07,,,982329502.88,1007421947.97,,-25092445.09,,,.2400,.2400,220868934.66,,,1203198437.54,1228290882.63,-25092445.09,,
26465,600958,XSHG,2015-03-10,2014-12-31,2012-12-31,A,12,1,2381290231.79,1199692395.66,871799170.87,214680643.35,98407719.50,-169057098.22,1254359492.67,72043179.09,89712015.12,-2160060.81,,,8743487.37,.00,,1818720074.61,83079387.96,1735255492.69,385193.96,,.00,,,,562570157.18,156053392.06,6302165.92,.00,,712321383.32,121493457.42,,,590827925.90,609480516.69,,-18652590.79,,,.1400,.1400,162696206.37,,,753524132.27,772176723.06,-18652590.79,,
26465,600958,XSHG,2016-08-29,2016-06-30,2015-06-30,S1,6,1,11001494452.86,3271152469.68,1892505371.61,502571142.89,836940039.83,-3181740.45,7138818548.53,161349245.11,579507340.48,2289363.26,,,12908471.36,,,3385355588.21,550669030.46,2831569495.81,3117061.94,,,,,,7616138864.65,98701220.70,14278534.93,,,7700561550.42,1767970363.45,,,5932591186.97,5877605505.21,,54985681.76,,,1.2300,1.2300,690633076.82,,,6623224263.79,6567658695.28,55565568.51,,
26465,600958,XSHG,2017-08-28,2017-06-30,2017-06-30,S1,6,1,4627930434.68,2130584800.02,683819659.40,637102965.87,644318005.29,-787278556.55,2072077772.92,173443415.80,1186005467.57,-77673355.62,,,104214306.34,,,2744489806.14,28501121.95,2597230668.12,34541531.71,84216484.36,,,,,1883440628.54,308614767.51,9778154.57,,,2182277241.48,373674044.83,,,1808603196.65,1755242262.97,,53360933.68,,,.2800,.2800,-432750804.07,,,1375852392.58,1322201724.84,53650667.74,,
26465,600958,XSHG,2017-08-28,2017-06-30,2016-06-30,S1,6,1,2892900928.61,2061735540.32,842989290.02,700202315.62,415555359.50,-361625539.23,1716597216.00,132769962.00,-581567354.88,43658718.84,,,14102347.56,,,1548500853.22,158367133.63,1391560847.74,-1427128.15,,,,,,1344400075.39,217475995.90,1272377.09,,,1560603694.20,204226535.08,,,1356377159.12,1283431509.35,,72945649.77,,,.2400,.2400,-1449705276.37,,,-93328117.25,-166665257.88,73337140.63,,
26465,600958,XSHG,2018-04-27,2018-03-31,2018-03-31,Q1,3,1,1944336176.58,1547696048.62,397347546.39,254536168.69,814425704.09,-449041867.77,1104710509.60,282679404.01,-492382105.59,11095258.63,-54197.29,,222312530.38,,,1562032273.65,20785590.03,1325877840.03,740535.21,214628308.38,,,,,382303902.93,102730741.78,2335841.66,,,482698803.05,30015946.50,,,452682856.55,436172745.35,,16510111.20,,,.0600,,-241934901.26,,,210747955.29,194237844.09,16510111.20,,
26465,600958,XSHG,2018-04-27,2018-03-31,2017-03-31,Q1,3,1,2128920367.14,1083909107.28,364853034.79,370286885.31,244765293.75,-360013792.66,852743366.15,76005670.28,558644791.94,-42226614.05,32500.00,,35831008.48,,,1311165400.15,15106785.08,1267250795.71,4452403.08,24355416.28,,,,,817754966.99,279582769.08,223768.40,,,1097113967.67,227391267.34,,,869722700.33,844297461.03,,25425239.30,,,.1400,,-351676011.20,,,518046689.13,491104823.96,26941865.17,,
26465,600958,XSHG,2018-03-30,2017-12-31,2017-12-31,A,12,1,10531511324.13,5006479805.03,1471621224.14,1322517452.54,1977135505.51,-2010459386.73,5528362176.28,476783128.75,1686996294.85,-129905049.68,-164673.13,,450202157.51,,,6426673519.12,65922827.59,5502605209.76,434175961.36,423969520.41,,,,,4104837805.01,312022456.30,28348045.65,,,4388512215.66,785494593.18,,,3603017622.48,3553626384.73,,49391237.75,,,.5700,,-1122988012.57,,,2480029609.91,2430567451.61,49462158.30,,
26465,600958,XSHG,2018-03-30,2017-12-31,2016-12-31,A,12,1,6876188934.65,4193702269.46,1638297736.45,1363993848.13,886622423.30,-846733518.77,3574847718.80,398583391.48,-401697205.64,291370961.98,38258055.45,,26440653.37,,,4273509216.67,199058641.88,3786160699.15,288256994.41,32881.23,,,,,2602679717.98,219768770.21,9125571.90,,,2813322916.29,386672253.25,,,2426650663.04,2313974857.75,,112675805.29,,,.4100,.4100,-1333906541.54,,,1092744121.50,980290378.77,112453742.73,,
26465,600958,XSHG,2015-10-28,2015-09-30,2014-09-30,Q3,9,1,3532621209.56,1417667222.02,827613093.43,348682272.71,202737669.33,-571794777.21,2419690683.99,100524121.66,253479184.88,1085861.22,,,12493034.66,,,1810200153.40,156675536.19,1706530612.92,-53005995.71,,,,,,1722421056.16,46186371.39,2104480.20,,,1766502947.35,322183509.75,,,1444319437.60,1427545936.98,,16773500.62,,,.3300,.3300,345096028.51,,,1789415466.11,1772641965.49,16773500.62,,
