ticker_symbol,end_date,revenue,revenue_diff
2770,2015-03-31T00:00:00Z,138725815.15,-500069461.14
2771,2015-03-31T00:00:00Z,119095072.22,-531704903.15
2772,2015-03-31T00:00:00Z,129493650.45,-134446952.85000002
2773,2015-03-31T00:00:00Z,401015733.99,-1075611766.01
2776,2015-03-31T00:00:00Z,162643026.83,-353569212.40999997
300444,2015-03-31T00:00:00Z,57328884.57,-390817074.43
300452,2015-03-31T00:00:00Z,67944628.93,-144945908.7
300453,2015-03-31T00:00:00Z,78618100.89,-226119295.48000002
300455,2015-03-31T00:00:00Z,22622195.51,-205002837.28
300458,2015-03-31T00:00:00Z,257598616.19,-1392500551.6399999
300460,2015-03-31T00:00:00Z,95790348.24,-304646775.37
300462,2015-03-31T00:00:00Z,44433929.06,-113247199.57999998
300464,2015-03-31T00:00:00Z,79767943.96,-315542169.74
300466,2015-03-31T00:00:00Z,43629807.4,-209623674.28
300467,2015-03-31T00:00:00Z,42728977.42,-101516346.64999999
300468,2015-03-31T00:00:00Z,65298057.33,-250030771.47000003
300469,2015-03-31T00:00:00Z,24112034.05,-283977448.33
300470,2015-03-31T00:00:00Z,83427219.01,-249384055
300471,2015-03-31T00:00:00Z,157953758.73,-679214949.51
300475,2015-03-31T00:00:00Z,101748950.57,-291101649.43
300477,2015-03-31T00:00:00Z,148712915.43,-565522324.4100001
300478,2015-03-31T00:00:00Z,99608547.08,-440997357.89000005
300480,2015-03-31T00:00:00Z,22829788.72,-117530199.59
300481,2015-03-31T00:00:00Z,92557766.94,-299788990.24
300485,2015-03-31T00:00:00Z,132310908.29,-347901269.88
300487,2015-03-31T00:00:00Z,74352441.43,-179824394.98999998
300488,2015-03-31T00:00:00Z,36188629.25,-112750417.11000001
300489,2015-03-31T00:00:00Z,27789689.25,-129022879.93
300507,2015-03-31T00:00:00Z,138156373.62,-118516842.00999999
603022,2015-03-31T00:00:00Z,118654844.77,-302797576.89000005
603023,2015-03-31T00:00:00Z,40326787.6,-144191295.72
603066,2015-03-31T00:00:00Z,69612636.93,-354334135.87
603117,2015-03-31T00:00:00Z,98920832.95,-252101103
603198,2015-03-31T00:00:00Z,936973793.05,-2457986718.83
603398,2015-03-31T00:00:00Z,71658694.13,-177404330.47
603566,2015-03-31T00:00:00Z,129612970.34,-342468989.92999995
603567,2015-03-31T00:00:00Z,208745056.2,-1206060374.81
603568,2015-03-31T00:00:00Z,163069175.85,-367452583.88
603589,2015-03-31T00:00:00Z,738068938.88,-1709082294.5099998
603778,2015-03-31T00:00:00Z,65640708.04,-399392240.15999997
603789,2015-03-31T00:00:00Z,117843744.06,-489046043.02000004
603838,2015-03-31T00:00:00Z,112738709.84,-344640467.41999996
603861,2015-03-31T00:00:00Z,265204705.65,-600852141.11
603885,2015-03-31T00:00:00Z,1956667353.19,-3972819601.6
603918,2015-03-31T00:00:00Z,40088143.35,-540370060.8299999
603968,2015-03-31T00:00:00Z,327315822.8,-936248334.8199999
603979,2015-03-31T00:00:00Z,556498282.64,-2080869549.6200004
603989,2015-03-31T00:00:00Z,278547210.05,-776021310.9100001
48,2015-06-30T00:00:00Z,1232026463.52,501076333.23
429,2015-06-30T00:00:00Z,1250134143.23,926912159
531,2015-06-30T00:00:00Z,1163837480.26,-1631800607.8300002
557,2015-06-30T00:00:00Z,287373665.29,283785665.06
615,2015-06-30T00:00:00Z,1065000238.49,699810076.3
809,2015-06-30T00:00:00Z,12508561.52,-173063117.7
852,2015-06-30T00:00:00Z,2406763370.42,-988881727.7599998
958,2015-06-30T00:00:00Z,1434099730.68,968171452.6000001
2357,2015-06-30T00:00:00Z,645406533.87,450175627.11
2517,2015-06-30T00:00:00Z,1168765090.08,1008245573.3599999
2568,2015-06-30T00:00:00Z,1688045389.67,1241983186.5500002
2780,2015-06-30T00:00:00Z,135200693.84,-100671298.29999998
2782,2015-06-30T00:00:00Z,360311492.81,-332999391.35999995
2783,2015-06-30T00:00:00Z,410637913.19,-508349573.67
2785,2015-06-30T00:00:00Z,284377957.96,-497192137.34
2788,2015-06-30T00:00:00Z,3159385516.71,-1527966920.17
2790,2015-06-30T00:00:00Z,388813551.68,-203221482.16000003
300032,2015-06-30T00:00:00Z,1322953644,1038944536.27
300059,2015-06-30T00:00:00Z,1569961925.43,1369810277.72
300071,2015-06-30T00:00:00Z,1644684985.12,1003132773.5499998
300108,2015-06-30T00:00:00Z,351246294.4,262896966.69
300163,2015-06-30T00:00:00Z,346110408.96,214466305.59999996
300282,2015-06-30T00:00:00Z,705996201.02,600663113.3399999
600090,2015-06-30T00:00:00Z,3764370216.15,3133090967.4700003
600236,2015-06-30T00:00:00Z,5157744264.55,2659751225.4100003
600346,2015-06-30T00:00:00Z,7508093745.78,7122490513.929999
600458,2015-06-30T00:00:00Z,5557922193.33,3376474532.36
600482,2015-06-30T00:00:00Z,9293677658.48,6463759075.469999
600682,2015-06-30T00:00:00Z,6919862394.22,5215056002.29
600708,2015-06-30T00:00:00Z,5274647888.32,3229455057.08
600758,2015-06-30T00:00:00Z,2845287450.21,2698331607.84
600967,2015-06-30T00:00:00Z,840843326.82,-875382889.8100001
600981,2015-06-30T00:00:00Z,18323528601.48,13798732281.939999
601872,2015-06-30T00:00:00Z,2881323172.55,1690586673.2400002
601900,2015-06-30T00:00:00Z,2000099581.85,-1178344718.15
603398,2015-06-30T00:00:00Z,142007139.35,-136107002.51000002
603696,2015-06-30T00:00:00Z,124666056.73,-180522237.70999998
603778,2015-06-30T00:00:00Z,240506114.78,-344853728.88
603936,2015-06-30T00:00:00Z,514873159.11,-318385574.15
48,2015-09-30T00:00:00Z,1784888141.84,527500004.01
151,2015-09-30T00:00:00Z,595919574.48,-1137783389.84
408,2015-09-30T00:00:00Z,1668436304.13,1616515659.8600001
429,2015-09-30T00:00:00Z,1964338360.43,1275621468.5700002
531,2015-09-30T00:00:00Z,1751117945.05,-2013843989.68
557,2015-09-30T00:00:00Z,430030633.85,425335708.6
591,2015-09-30T00:00:00Z,2280331934.14,-1370438382.96
615,2015-09-30T00:00:00Z,1809725315.21,554985359.98
712,2015-09-30T00:00:00Z,18104338.63,-22269312.080000002
718,2015-09-30T00:00:00Z,5233543401.75,3984270855.7200003
809,2015-09-30T00:00:00Z,23265718.5,-168137634.32
852,2015-09-30T00:00:00Z,3456949192.93,-1958083627.0900006
920,2015-09-30T00:00:00Z,663720166.92,-851891362.89
931,2015-09-30T00:00:00Z,684346781.14,-1143941572.0500002
958,2015-09-30T00:00:00Z,1907581950.27,1339560485.8
2027,2015-09-30T00:00:00Z,6348685775.51,6066931038.01
2054,2015-09-30T00:00:00Z,1719337697.39,838575871.3100001
2076,2015-09-30T00:00:00Z,543858132.86,208439462.04000002
2080,2015-09-30T00:00:00Z,6626098119.91,3791183261.1
2099,2015-09-30T00:00:00Z,1876287814.45,1035692125.2900001
2167,2015-09-30T00:00:00Z,288874743.83,-289274531.71
2168,2015-09-30T00:00:00Z,135117144.47,-113690723.33000001
2169,2015-09-30T00:00:00Z,919717182.79,493568605.45
2193,2015-09-30T00:00:00Z,894518204.78,488633349.97999996
2198,2015-09-30T00:00:00Z,318637415.94,-76285138.30000001
2238,2015-09-30T00:00:00Z,1305059008.64,349018845.0100001
2239,2015-09-30T00:00:00Z,1298020435.19,978778343.57
2252,2015-09-30T00:00:00Z,1491962535.26,665804941.98
2353,2015-09-30T00:00:00Z,1904797113.11,-1710401904.0600002
2357,2015-09-30T00:00:00Z,971679819.79,676195838.76
2470,2015-09-30T00:00:00Z,16235283908.27,5115022492.210001
2517,2015-09-30T00:00:00Z,1754666881.73,1508385846.47
2555,2015-09-30T00:00:00Z,3271224131.31,3057503971.04
2560,2015-09-30T00:00:00Z,835953756.46,422033359.77000004
2568,2015-09-30T00:00:00Z,2198475806.64,1448460963.96
2635,2015-09-30T00:00:00Z,1227927437.07,778502984.3199999
2785,2015-09-30T00:00:00Z,467335767.37,-298289173.96000004
2806,2015-09-30T00:00:00Z,222981420.66,-81358654.39000002
300005,2015-09-30T00:00:00Z,1941301442.74,933503718.48
300032,2015-09-30T00:00:00Z,2163624379.2,1660189648.9499998
300033,2015-09-30T00:00:00Z,767951913.23,607580905.1
300059,2015-09-30T00:00:00Z,2294607942.75,1963052564.5
300071,2015-09-30T00:00:00Z,2438989554.78,1358331265.5200002
300108,2015-09-30T00:00:00Z,535439641.54,360064521.43
300163,2015-09-30T00:00:00Z,518218717.22,273700036.90000004
300173,2015-09-30T00:00:00Z,346372720.97,183123106.17000002
300282,2015-09-30T00:00:00Z,1180749913.89,790241922.2500001
300288,2015-09-30T00:00:00Z,232146937.01,144070041.06
300356,2015-09-30T00:00:00Z,464170574.78,228151755.25999996
300509,2015-09-30T00:00:00Z,346020373.13,-74447744.07
300515,2015-09-30T00:00:00Z,140390026.32,-72779427.34
300519,2015-09-30T00:00:00Z,229740093.77,-38197894.53999999
300521,2015-09-30T00:00:00Z,127225837.7,-96532548.73
300535,2015-09-30T00:00:00Z,194250019.26,-72807994.86000001
600090,2015-09-30T00:00:00Z,5691204060.21,4671402832.2
600093,2015-09-30T00:00:00Z,1702600415.19,1399592239.63
600095,2015-09-30T00:00:00Z,160816197.18,-204132707.29000002
600139,2015-09-30T00:00:00Z,974604279.92,693340198.3699999
600212,2015-09-30T00:00:00Z,219552381.33,-296341646.35
600233,2015-09-30T00:00:00Z,7939100381.35,7305835579.43
600236,2015-09-30T00:00:00Z,7858466629.1,3685177490.3500004
600247,2015-09-30T00:00:00Z,771716840.77,754628235.43
600307,2015-09-30T00:00:00Z,43295089799.21,-38172876970.689995
600346,2015-09-30T00:00:00Z,13678628972.27,13061501959.54
600385,2015-09-30T00:00:00Z,170660963.66,-1032532160.92
600425,2015-09-30T00:00:00Z,1443751735.32,-722877018.8199999
600458,2015-09-30T00:00:00Z,8232269907.16,4557133399.91
600461,2015-09-30T00:00:00Z,2210762614.47,1171372326.2599998
600481,2015-09-30T00:00:00Z,2677146670.6,-2586993245.32
600482,2015-09-30T00:00:00Z,11105611293.78,6755701047.460001
600515,2015-09-30T00:00:00Z,5859172434.47,5128901195.940001
600575,2015-09-30T00:00:00Z,5561967111.84,-13250493882.36
600624,2015-09-30T00:00:00Z,529029115.64,-198732581.78999996
600666,2015-09-30T00:00:00Z,880140697.46,575576859.5600001
600682,2015-09-30T00:00:00Z,10261143520.54,7855245312.220001
600708,2015-09-30T00:00:00Z,7162472222.77,5063530225.88
600722,2015-09-30T00:00:00Z,445902511.71,-791039114.8899999
600747,2015-09-30T00:00:00Z,1825007863.02,1390624199.23
600758,2015-09-30T00:00:00Z,4132554061.05,3953956297.79
600810,2015-09-30T00:00:00Z,5727813920.22,-6792078365.05
600871,2015-09-30T00:00:00Z,36580781e3,-2597865e4
600879,2015-09-30T00:00:00Z,6342644990.47,3901698445.92
600891,2015-09-30T00:00:00Z,3168332329.94,2887763813.19
600967,2015-09-30T00:00:00Z,1057788741.08,-1045312884.66
601258,2015-09-30T00:00:00Z,39844753079,-6664964048
601872,2015-09-30T00:00:00Z,4551023830.88,2789584937.55
603028,2015-09-30T00:00:00Z,414242581.24,-193242523.81999993
603696,2015-09-30T00:00:00Z,190978736.21,-77050801.75999999
603779,2015-09-30T00:00:00Z,493804923.07,-217311173.29000002
603919,2015-09-30T00:00:00Z,822296709.59,-270785983.16999996
603958,2015-09-30T00:00:00Z,1403334738.65,-766043516.4099998
7,2015-12-31T00:00:00Z,98961463.99,-99136397.72000001
8,2015-12-31T00:00:00Z,1295076096.21,987894789.46
10,2015-12-31T00:00:00Z,957379300.71,727079625.36
25,2015-12-31T00:00:00Z,303726790.57,-161260737.23000002
28,2015-12-31T00:00:00Z,37819277959.01,13864946930.960003
65,2015-12-31T00:00:00Z,8105317336.55,5081216586.31
150,2015-12-31T00:00:00Z,1031226324.42,873553388.8699999
151,2015-12-31T00:00:00Z,1212434848.37,-1325524442.1100001
402,2015-12-31T00:00:00Z,15564750045.63,-6471135654.370001
408,2015-12-31T00:00:00Z,2728009744.68,2671364125.64
409,2015-12-31T00:00:00Z,2219587708.63,1901942153.43
429,2015-12-31T00:00:00Z,2657616508.59,1589603916.8600001
506,2015-12-31T00:00:00Z,1387828476.86,1030673209.6099999
519,2015-12-31T00:00:00Z,3939279644.27,1903546402.82
525,2015-12-31T00:00:00Z,4556568021.48,-2255931517.17
531,2015-12-31T00:00:00Z,2225944449.83,-2168526315.67
547,2015-12-31T00:00:00Z,1347495902.18,982793565.1700001
557,2015-12-31T00:00:00Z,599767989.73,591381944.2
609,2015-12-31T00:00:00Z,454676146.17,-163998132.07999998
615,2015-12-31T00:00:00Z,2413281318.67,512479200.1700001
657,2015-12-31T00:00:00Z,5857396542.52,-2522392185.12
663,2015-12-31T00:00:00Z,891661313.21,431655092.98
667,2015-12-31T00:00:00Z,4678805867.25,2573441937.87
668,2015-12-31T00:00:00Z,106620701.16,95797432.57
671,2015-12-31T00:00:00Z,22379969159.3,8485843457.769999
673,2015-12-31T00:00:00Z,492984466.5,470583616.12
691,2015-12-31T00:00:00Z,104716075.94,91587183.34
702,2015-12-31T00:00:00Z,1316880091.88,-484436878.6299999
802,2015-12-31T00:00:00Z,349352610.8,-71342234.76999998
809,2015-12-31T00:00:00Z,34380991.61,-228696369.51999998
837,2015-12-31T00:00:00Z,2548257966.03,-952768673.3799996
852,2015-12-31T00:00:00Z,5095526658.43,-3041039207.4799995
892,2015-12-31T00:00:00Z,474377206.69,474377206.69
901,2015-12-31T00:00:00Z,3890878312.33,2374196547.85
920,2015-12-31T00:00:00Z,904593628.97,-1157525256.8
931,2015-12-31T00:00:00Z,1078026319.58,-1956170606.0900002
957,2015-12-31T00:00:00Z,7113975873.04,3501997348.5099998
962,2015-12-31T00:00:00Z,1081011526.11,-1371584375.51
978,2015-12-31T00:00:00Z,499996211.06,-491379532.07
985,2015-12-31T00:00:00Z,789582737.45,-633260698.3299999
2054,2015-12-31T00:00:00Z,2366876006.87,1138371541
2058,2015-12-31T00:00:00Z,97964520.85,-25409991.35000001
2059,2015-12-31T00:00:00Z,1426497461.04,485021061.9
2071,2015-12-31T00:00:00Z,993443414.26,483312649.81
2072,2015-12-31T00:00:00Z,60350433.34,-649319946.38
2074,2015-12-31T00:00:00Z,2745496179.29,1731156120.6100001
2076,2015-12-31T00:00:00Z,801614967.54,359760867.35999995
2080,2015-12-31T00:00:00Z,9176276767.48,4751824353.259999
2091,2015-12-31T00:00:00Z,27720006617.74,21658666131.280003
2099,2015-12-31T00:00:00Z,2464495533.58,1145359795.79
2109,2015-12-31T00:00:00Z,2289748525.06,1341476602.6999998
2120,2015-12-31T00:00:00Z,5053474575.86,4122297256.3199997
2147,2015-12-31T00:00:00Z,1857943800.71,1499656985.18
2167,2015-12-31T00:00:00Z,564827787.84,-279667466.7099999
2190,2015-12-31T00:00:00Z,1623403551.43,684432797.97
2193,2015-12-31T00:00:00Z,982793002.23,404744250.38
2195,2015-12-31T00:00:00Z,1469914807.24,815830498.01
2198,2015-12-31T00:00:00Z,475805044.29,-90015161.21999997
2202,2015-12-31T00:00:00Z,30062099563.84,12357881523.369999
2207,2015-12-31T00:00:00Z,280653173.8,-130177390.58999997
2239,2015-12-31T00:00:00Z,2483559999.13,2033558036.8600001
2252,2015-12-31T00:00:00Z,2013321629.25,693586399.0999999
2267,2015-12-31T00:00:00Z,6790332448.63,1467873595.71
2337,2015-12-31T00:00:00Z,354219700.64,-367106625.41999996
2342,2015-12-31T00:00:00Z,1334488974.13,-219167789.54999995
2352,2015-12-31T00:00:00Z,48101154759.5,47288508862.6
2353,2015-12-31T00:00:00Z,2826572017.2,-1634030086.6500006
2357,2015-12-31T00:00:00Z,1291426753.51,206173726.52999997
2364,2015-12-31T00:00:00Z,841829703.51,240923234.65999997
2374,2015-12-31T00:00:00Z,1357490739.39,655567624.8000001
2400,2015-12-31T00:00:00Z,9628636706.95,3291049100.8900003
2409,2015-12-31T00:00:00Z,1005734423.61,-317330626.68999994
2414,2015-12-31T00:00:00Z,632348730.13,234368179.73000002
2433,2015-12-31T00:00:00Z,2371647775.65,1144011183.1100001
2468,2015-12-31T00:00:00Z,7711449453.22,5995487283.04
2487,2015-12-31T00:00:00Z,796455487.04,488946708.78
2494,2015-12-31T00:00:00Z,566909774.58,-266973089.4799999
2512,2015-12-31T00:00:00Z,1344300828.2,583620768.5600001
2517,2015-12-31T00:00:00Z,2339304540.69,1611502403.0900002
2523,2015-12-31T00:00:00Z,916752947.04,414757738.83
2528,2015-12-31T00:00:00Z,1813112569.9,833681138.0500001
2555,2015-12-31T00:00:00Z,4656787281.09,4058561907.73
2558,2015-12-31T00:00:00Z,1975769087.39,1459692529.63
2560,2015-12-31T00:00:00Z,1239539152.82,515657798.0799999
2568,2015-12-31T00:00:00Z,2351197709.72,1216892412.6399999
2602,2015-12-31T00:00:00Z,3025827440.49,1313597379.8399997
2608,2015-12-31T00:00:00Z,14882872108.14,12368862978.189999
2635,2015-12-31T00:00:00Z,1880430516.44,1149129896.5
2671,2015-12-31T00:00:00Z,491780579.56,-802863988.55
2689,2015-12-31T00:00:00Z,1593370137.28,-364619907.02
2719,2015-12-31T00:00:00Z,518144350.85,196781822.21000004
2830,2015-12-31T00:00:00Z,673452517.28,254798917.27999997
2831,2015-12-31T00:00:00Z,4289630574.6,3788739092.5699997
200706,2015-12-31T00:00:00Z,2300161296.48,-707417285.48
300005,2015-12-31T00:00:00Z,3807592035.26,2092350108.1700003
300021,2015-12-31T00:00:00Z,1160097898.43,370982849.19000006
300023,2015-12-31T00:00:00Z,332773585.93,242023314.5
300032,2015-12-31T00:00:00Z,3033641868.62,1807065886.1499999
300033,2015-12-31T00:00:00Z,1441944901.94,1176347824.27
300040,2015-12-31T00:00:00Z,758767188.51,569253512.93
300050,2015-12-31T00:00:00Z,696042386.18,248988053.55999994
300059,2015-12-31T00:00:00Z,2812712721.18,2200705716.63
300071,2015-12-31T00:00:00Z,3250056298.06,1690216996.26
300078,2015-12-31T00:00:00Z,852947002.75,361772230.04
300079,2015-12-31T00:00:00Z,1028872281.85,481551678.84000003
300085,2015-12-31T00:00:00Z,619663715.53,427539674.55999994
300105,2015-12-31T00:00:00Z,837764720.38,-800183252.16
300106,2015-12-31T00:00:00Z,599902012.38,-171477818.27999997
300108,2015-12-31T00:00:00Z,678400229.03,335137677.77
300140,2015-12-31T00:00:00Z,1193010727.47,925536622.97
300159,2015-12-31T00:00:00Z,1401038861.44,840127461.6500001
300163,2015-12-31T00:00:00Z,743446727.69,295557515.6700001
300173,2015-12-31T00:00:00Z,511858786.31,317060895.5
300199,2015-12-31T00:00:00Z,768263801.92,348835641.31999993
300248,2015-12-31T00:00:00Z,510443267.47,195082405.62
300249,2015-12-31T00:00:00Z,877287193.04,388072944.21
300250,2015-12-31T00:00:00Z,366387312.51,135157486.10999998
300282,2015-12-31T00:00:00Z,1635730742.83,811957980.8399999
300287,2015-12-31T00:00:00Z,1356148025.89,675249425.7200001
300288,2015-12-31T00:00:00Z,316626488.83,195285536.73999998
300301,2015-12-31T00:00:00Z,1418532229.21,497340657.1
300302,2015-12-31T00:00:00Z,361116420.56,114583472.34
300319,2015-12-31T00:00:00Z,678898341.21,458399682.33000004
300336,2015-12-31T00:00:00Z,1026087420.65,405401147.59000003
300352,2015-12-31T00:00:00Z,470015347.51,207281708.20999998
300354,2015-12-31T00:00:00Z,114193767.1,22965706.599999994
300356,2015-12-31T00:00:00Z,707673703.5,364326807.53
300526,2015-12-31T00:00:00Z,370678166.33,90912741.13
300528,2015-12-31T00:00:00Z,1437268066.13,573293566.1300001
600061,2015-12-31T00:00:00Z,2280719675.68,-2771113146.9100003
600072,2015-12-31T00:00:00Z,5228798270.73,4249054427.24
600090,2015-12-31T00:00:00Z,7944819211.13,6812654340.4
600093,2015-12-31T00:00:00Z,5135917220.88,4730908874.4
600127,2015-12-31T00:00:00Z,2285243577.06,604339510.19
600136,2015-12-31T00:00:00Z,431174298.46,360205254.01
600137,2015-12-31T00:00:00Z,205195869.98,-125461389.26000002
600139,2015-12-31T00:00:00Z,1468033208.46,1005491248.19
600167,2015-12-31T00:00:00Z,1763234935.83,1101749475.4
600179,2015-12-31T00:00:00Z,3087871412.32,2007690673.7000003
600187,2015-12-31T00:00:00Z,474704839.61,-245222377.66999996
600191,2015-12-31T00:00:00Z,32767224.12,-244208371.94
600212,2015-12-31T00:00:00Z,272220737.1,-394250511.13
600215,2015-12-31T00:00:00Z,372888466.21,-618350023.74
600225,2015-12-31T00:00:00Z,632760117.2,-1914914060.8999999
600233,2015-12-31T00:00:00Z,12096002553.44,11177442760.33
600247,2015-12-31T00:00:00Z,1005898146.19,983220601.2800001
600248,2015-12-31T00:00:00Z,3817303254.02,-1377669353.5899997
600261,2015-12-31T00:00:00Z,4257924354.6,1006737056.9699998
600269,2015-12-31T00:00:00Z,5501600703.6,1421092603.7100005
600307,2015-12-31T00:00:00Z,54776796200.53,-40976399895.990005
600312,2015-12-31T00:00:00Z,6749976434.62,2144149934.37
600339,2015-12-31T00:00:00Z,65222610898.1,62596208404.61
600346,2015-12-31T00:00:00Z,18507224047.56,17631168413.170002
600385,2015-12-31T00:00:00Z,638757198.81,-1389840905.31
600390,2015-12-31T00:00:00Z,12712406371.76,11408517206.99
600415,2015-12-31T00:00:00Z,5698189844.82,1854907669.9499998
600420,2015-12-31T00:00:00Z,8987612304.14,6238776635.44
600425,2015-12-31T00:00:00Z,1754772942.04,-976604027.4099998
600458,2015-12-31T00:00:00Z,10825107108.04,4817330191.280001
600461,2015-12-31T00:00:00Z,3090354433.94,1641876210.6100001
600481,2015-12-31T00:00:00Z,3116452967.03,-3908847119.7999997
600482,2015-12-31T00:00:00Z,17951899505.09,12203876907.05
600506,2015-12-31T00:00:00Z,57865834.04,-53943895.669999994
600515,2015-12-31T00:00:00Z,8677583001.1,7561960652.990001
600530,2015-12-31T00:00:00Z,251746181.42,-85893011.37000003
600570,2015-12-31T00:00:00Z,2225532407.47,803693272.3499999
600603,2015-12-31T00:00:00Z,880727770.3,831923202.93
600606,2015-12-31T00:00:00Z,207256594799.38,-54425102923.649994
600608,2015-12-31T00:00:00Z,190171631.8,-406832389.28000003
600624,2015-12-31T00:00:00Z,717652849.6,-290244946.38
600634,2015-12-31T00:00:00Z,1841061557.83,-982207054.21
600651,2015-12-31T00:00:00Z,5071811168.85,2937664291.5700006
600657,2015-12-31T00:00:00Z,8135592908.88,3285099117.37
600681,2015-12-31T00:00:00Z,1415106306.18,1355227115.43
600682,2015-12-31T00:00:00Z,15852945244.27,8025169943.3
600683,2015-12-31T00:00:00Z,8436076254.04,4949902879.66
600710,2015-12-31T00:00:00Z,41478743832.19,40313811548.36
600715,2015-12-31T00:00:00Z,766854325.68,756238140.3499999
600717,2015-12-31T00:00:00Z,15402416822.53,-10125881995.519999
600722,2015-12-31T00:00:00Z,600026066.11,-807799345.4899999
600747,2015-12-31T00:00:00Z,1902400002.54,1442100012.9299998
600757,2015-12-31T00:00:00Z,11889358176.91,7200107450.0199995
600834,2015-12-31T00:00:00Z,774049308.13,29469631.71000004
600848,2015-12-31T00:00:00Z,1604885722.48,765757828.29
600871,2015-12-31T00:00:00Z,60349334e3,-34131707e3
600879,2015-12-31T00:00:00Z,11004146828.32,6102348566.11
600900,2015-12-31T00:00:00Z,47434965001.27,20537172401.269997
600967,2015-12-31T00:00:00Z,10036403028.15,7052762081.33
600990,2015-12-31T00:00:00Z,2498138626.02,813610319.45
601231,2015-12-31T00:00:00Z,27260058959.37,11387057957.359999
601808,2015-12-31T00:00:00Z,23653980112,-10066205188
601872,2015-12-31T00:00:00Z,6157025503.45,3554875154.04
601985,2015-12-31T00:00:00Z,26202031122.49,7401287441.630001
603359,2015-12-31T00:00:00Z,878742853.39,745929420.53
409,2016-03-31T00:00:00Z,574457757.43,514629429.04999995
524,2016-03-31T00:00:00Z,1308431971,1235398830.84
2239,2016-03-31T00:00:00Z,1194721866.52,1068760001.73
2799,2016-03-31T00:00:00Z,88828812.7,-302986419.24
2809,2016-03-31T00:00:00Z,76279202.89,-453702885.58000004
2810,2016-03-31T00:00:00Z,125711695.21,-333463420.72
2811,2016-03-31T00:00:00Z,417275775.62,-1148249367.15
2812,2016-03-31T00:00:00Z,218001965.72,-909361605.1800001
2813,2016-03-31T00:00:00Z,201174997.38,-766503071.26
2816,2016-03-31T00:00:00Z,44146290.22,-353555253.76
2818,2016-03-31T00:00:00Z,311662505.71,-423999783.24000007
2819,2016-03-31T00:00:00Z,117246560.04,-409713386.97999996
2820,2016-03-31T00:00:00Z,139478983,-322893216
2822,2016-03-31T00:00:00Z,561892699.94,-1680636900.06
2824,2016-03-31T00:00:00Z,152443087.59,-504392112.40999997
2825,2016-03-31T00:00:00Z,108219008.49,-363779379.68
2829,2016-03-31T00:00:00Z,27442386.67,-219658470.45
2830,2016-03-31T00:00:00Z,92466098.99,-569934904.85
2838,2016-03-31T00:00:00Z,171551315.5,-328595985.58
2843,2016-03-31T00:00:00Z,57266773.01,-219949494.14
2847,2016-03-31T00:00:00Z,181543076.19,-270633858.79
2848,2016-03-31T00:00:00Z,251274420.35,-745209912.36
300513,2016-03-31T00:00:00Z,21285516.42,-328326022.28999996
300526,2016-03-31T00:00:00Z,87351941.83,-201432606.02000004
300527,2016-03-31T00:00:00Z,247219973.63,-1141120018.1999998
300530,2016-03-31T00:00:00Z,27287512.78,-106688321.96
300531,2016-03-31T00:00:00Z,74166112.76,-142215714.05
300534,2016-03-31T00:00:00Z,46165129.02,-228724562.42
300536,2016-03-31T00:00:00Z,45186859.09,-239568854.20000002
300537,2016-03-31T00:00:00Z,58551605.06,-209918659.23000002
300538,2016-03-31T00:00:00Z,166604722.72,-635417543.67
300539,2016-03-31T00:00:00Z,80477083.41,-322578906
300541,2016-03-31T00:00:00Z,99614511.56,-879478403.75
300542,2016-03-31T00:00:00Z,72409493.05,-312026174.95
300546,2016-03-31T00:00:00Z,17993807.38,-155626841.65
300547,2016-03-31T00:00:00Z,103637350.76,-295976784.63
300548,2016-03-31T00:00:00Z,78852741.12,-122300728.41
300550,2016-03-31T00:00:00Z,20941065.45,-118890934.55
300551,2016-03-31T00:00:00Z,15109924.47,-228991967.7
300553,2016-03-31T00:00:00Z,18029241.42,-72726330.82
300555,2016-03-31T00:00:00Z,77907786.67,-194623164.81
300556,2016-03-31T00:00:00Z,42121218.78,-233078781.22
300559,2016-03-31T00:00:00Z,14971904.44,-193816360.4
300560,2016-03-31T00:00:00Z,83149513.74,-161591307.47000003
300563,2016-03-31T00:00:00Z,55463077.88,-195912832.62
300565,2016-03-31T00:00:00Z,163402884.28,-270681969.90999997
300572,2016-03-31T00:00:00Z,60639800.47,-158409716.55
300576,2016-03-31T00:00:00Z,63179523.23,-180235816.25
300579,2016-03-31T00:00:00Z,54052057.03,-215090508.6
300580,2016-03-31T00:00:00Z,127109769.21,-248641278.03000003
300581,2016-03-31T00:00:00Z,29304327.38,-117368672.62
300587,2016-03-31T00:00:00Z,38113688.51,-209048407.70000002
300592,2016-03-31T00:00:00Z,39805588.98,-378888826.46
300593,2016-03-31T00:00:00Z,83412210.31,-148590008.69
300597,2016-03-31T00:00:00Z,62648175.35,-254370036.42999998
300598,2016-03-31T00:00:00Z,119957048.49,-121344370.73
300599,2016-03-31T00:00:00Z,212249302.9,-1058547306.83
300605,2016-03-31T00:00:00Z,40507242.53,-220441535.12
300606,2016-03-31T00:00:00Z,37886263.16,-159875522.05
300609,2016-03-31T00:00:00Z,5919113.97,-79726543.42
300610,2016-03-31T00:00:00Z,124746583.42,-397043750.33
300611,2016-03-31T00:00:00Z,82419340.7,-107060259.3
300615,2016-03-31T00:00:00Z,55820692.84,-113516164.47
600093,2016-03-31T00:00:00Z,2643153019.31,2548300190.22
