gpdm,real,pred,Îó²î
600520,64666434.86,95099141.96,0.47061056
600521,1239037519,1412455798,0.139962088
600522,6620995952,7066864044,0.067341544
600523,671973757.2,923887489.1,0.374886265
600525,1576741631,1661130448,0.053521018
600526,812565328,812348020.9,0.000267433
600527,307199439.5,266900821.2,0.131180637
600528,3987158645,2986425337,0.250989087
600529,644403416.6,638522586.3,0.009126007
600530,81865683.22,89424443.34,0.092331241
600531,4139709893,4633752932,0.11934243
600532,133523017.1,136652891.8,0.023440713
600533,171182237.7,493198520.6,1.881131403
600535,3952350207,3870094004,0.020811973
600536,565220865.1,782928144.7,0.385172051
600537,443173549.7,905387707,1.042964224
600538,48581874.21,95133413.52,0.958207975
600539,10697936,5378982.255,0.497194388
600540,348005797.2,109062363.2,0.686607625
600543,70166041.87,60735551.76,0.134402481
600545,2286276000,1292138388,0.434828346
600546,10314814866,7756185755,0.248053808
600547,14166316537,11271755965,0.204326973
600548,1341789943,1345775005,0.00296996
600549,3414876117,3645249896,0.067461826
600550,541567786.5,988219403.1,0.824738154
600551,1477040774,1784403040,0.208093285
600552,581898614.6,776123404.5,0.333777715
600555,1369113.23,7722884.794,4.640793343
600557,895793447,835660633.8,0.06712799
600558,555741679.8,583796598.2,0.050481941
600559,737662818.2,776486219.3,0.05263028
600560,110090417.4,133064500.5,0.208683768
600561,704731867.8,807481602.9,0.145799757
600562,174611833.4,169105002.8,0.031537556
600563,388488352.1,385071452.7,0.008795372
600565,1270030876,1629003490,0.282648729
600566,2127605140,1650234022,0.224370166
600567,5418906785,4456363153,0.177626903
600568,250149181.3,175668033,0.29774692
600569,6258259334,6310836854,0.008401301
600570,532698654.6,433489028.3,0.186239679
600571,293116542.7,308894102.9,0.053826918
600572,1782258349,1354508899,0.240004178
600573,117452713.9,101319224.6,0.137361572
600575,2360563712,1920898003,0.18625454
600577,3263817271,3766199602,0.153924772
600578,2854877274,2332353766,0.183028361
600579,110595834.5,29490345.94,0.733350301
600580,2469700880,2575508948,0.042842463
600581,3408651876,2983068913,0.124853748
600582,2974161890,2264691575,0.238544619
600583,1256190912,1245492052,0.008516906
600584,5490474984,6055994602,0.103000127
600585,18766521999,15270535438,0.186288464
600586,1155675280,1022427168,0.11529892
600587,2175483085,2421263159,0.112977239
600588,1074264416,905863489.7,0.156759289
600589,357799317.8,364391263.1,0.018423583
600590,1001015686,797280364.4,0.203528601
600592,267241345.8,240296265,0.100826767
600593,41790590.23,50953364.9,0.219254493
600594,963846291.1,1008489165,0.04631742
600595,2694190786,3159394902,0.172669329
600596,2664417195,1863489818,0.300601339
600597,5099146331,5682848387,0.114470544
600598,688206187.3,525207054.3,0.236846364
600599,69763296.68,109339690.3,0.567295347
600600,7251708139,6690688329,0.077363815
600601,1104724487,992232700,0.101827911
600602,909382603.8,647820968.7,0.28762551
600604,126990522,306168418,1.410954875
600605,394900430.1,584543337.3,0.48022968
600606,74751876697,58478591996,0.21769734
600608,192102179.3,38678753.93,0.798655309
600609,1371276292,1390209421,0.01380694
600610,440698353,178226289,0.595582131
600611,784209369.3,422463796,0.461286982
600612,14125226406,13122419332,0.070994053
600613,345201395.3,336929807.3,0.02396163
600614,488804568,535758556.9,0.096058818
600615,24138638.6,21590881.43,0.105546846
600616,266126927.5,298512137.5,0.121690842
600618,1607517485,1447832053,0.099336669
600619,3576833507,3385048878,0.053618551
600620,12463761.37,8740292.368,0.298743605
600621,25760922.14,155963347.7,5.054261058
600622,1215844088,747640047.4,0.385085592
600623,10721755548,13266612125,0.237354467
600624,231691636.1,171737736.1,0.258765923
600626,4052839398,2584538393,0.362289462
600628,724604715.6,770809674.1,0.063765744
600629,1291947640,1017146741,0.212702814
600630,991345481.6,940679100.2,0.051108703
600633,373852563.2,312733100,0.163485473
600634,270755470.2,102509184.1,0.621395704
600635,1529928167,1426862941,0.067366055
600636,442851040.8,1438184174,2.247557399
600637,2798909910,3165359296,0.130925752
600638,415601217.6,1064901938,1.562316695
600639,422671570.3,311619440.1,0.262738585
600640,832964825.8,1609642510,0.932425548
600641,1384716938,338722736,0.755384854
600642,9851145604,9043899660,0.081944372
600643,130948454.2,154992023.9,0.183610947
600644,516356781.7,438949909,0.149909666
600645,214888464.3,215197493.7,0.001438092
600647,14806579.12,4656573.708,0.685506445
600648,2240595662,1755473408,0.216514859
600649,2312504178,446565074.4,0.806891128
600650,554656751.1,603354470,0.087797938
600651,791358485.2,1373164052,0.735198494
600652,30936452.67,14449765.85,0.532921049
600653,1550894203,1099804601,0.290857753
600654,1525752743,532074310.5,0.651270946
600655,5644419633,5512958397,0.023290479
600657,506301542.9,1731037083,2.418984413
600658,409790250.1,132034362.7,0.677800136
600660,4747842101,4763948757,0.003392416
600661,447520812.8,407177470.9,0.090148527
600662,948733139.2,731879720.2,0.228571566
600664,2857831647,2755663904,0.035750091
600665,1303932098,991330530.7,0.239737612
600666,325617984.1,219088883.2,0.327159758
600667,3543082589,3068083768,0.134063717
600668,669522008.1,626400372.8,0.064406599
600671,90371921.11,37266896.75,0.587627481
600673,2027425930,2288999934,0.129017786
600674,217925653.2,163341858.4,0.2504698
600675,1127366353,841364115.5,0.253690592
600676,2183711669,2165254082,0.008452392
600677,2773231012,3148719662,0.135397538
600678,50246599.14,39075524.9,0.222324982
600679,164170312.4,649915457.8,2.95878797
600680,68057138.96,102733128.9,0.509512895
600681,1597037650,2183502871,0.367220661
600682,3636280647,3649807524,0.003719976
600683,1001283217,494854106.2,0.505780085
600684,795433552.2,924257630.1,0.161954544
600685,2961701773,3972693865,0.34135513
600686,3778197131,3645002143,0.035253584
600687,2370329040,3037353159,0.281405707
600688,25759522000,26663269242,0.035084007
600689,350751481.5,324112074.9,0.07594952
600690,42655164567,42661719933,0.000153683
600691,5172677262,5498595864,0.06300772
600692,176502122.3,325303752.6,0.84305859
600693,678371367.3,849752313.4,0.252635878
600694,7143824454,7385818995,0.033874648
600695,10780965.25,9208142.459,0.145888866
600696,18784589.8,501643.1918,0.973294962
600697,3659531719,3304306268,0.097068554
600698,142622624.7,156400194.1,0.096601569
600699,6984880892,8571075779,0.227089754
600701,595606353.8,951446414.9,0.597441681
600702,520286481.7,527827206.3,0.014493409
600703,1944913495,2662844860,0.369132801
600704,54242041464,67149741794,0.23796487
600707,138335844.5,97669011.09,0.293971772
600708,2988457810,3150197613,0.054121494
600710,17328781034,14251762598,0.177566929
600711,5812590254,6270936717,0.078854081
600712,580516746,553967376.1,0.045734029
600713,7527328036,7170142403,0.047451849
600714,30103025.24,6515213.76,0.783569468
600717,2758429853,2798232288,0.014429381
600718,1236525497,1119801344,0.094396883
600719,441484016.8,420399550.4,0.047758165
600720,435233494.5,687728028.4,0.580135806
600721,111926381.4,84453401.79,0.245455801
600722,190298618,242006869.2,0.271721633
600723,2708187485,2604594997,0.038251594
600724,821172489.6,1568348953,0.909889789
600725,250774209.4,18237581.08,0.927274894
600726,3134772782,2933262721,0.064282191
600727,114667012.6,185255398.8,0.615594534
600728,673577992.7,916204796.5,0.360205955
600729,10063003224,8924377142,0.113149728
600730,29323972.74,30011810.38,0.023456496
600731,298513145.9,327807257.8,0.098133406
600732,9410771.81,8255327.527,0.122778908
600733,206401.99,9579806.296,45.4133427
600734,1132669561,182064832.7,0.839260417
600735,325177911.3,310730109,0.044430454
600736,912071703.3,1291071894,0.415537714
600737,3843224116,3713262995,0.03381565
600738,421474197.4,2127109570,4.046832245
600739,4232843582,4914176658,0.160963443
600740,1801915048,1762137857,0.022074953
600741,40248430228,38890958551,0.03372732
600742,2995712568,3168390665,0.057641744
600743,561252018.5,592439458.1,0.055567621
600744,2463874820,1654636291,0.328441414
600745,1716901690,2631935993,0.532956726
600746,140294364.4,250570706.3,0.786035436
600747,25251577.75,10191498.69,0.596401508
600748,1317854544,999909790.5,0.241259367
600749,9908230.91,5454749.619,0.449472901
600750,460332636.8,316231167.3,0.313037699
600751,74869791000,2.31605E+11,2.093431919
600754,3250858683,3640546374,0.119872233
600755,34642921547,42090873614,0.214992031
600756,207113682.7,259396553.8,0.252435621
600757,2174931943,2851745265,0.311188276
600758,2188736035,2190977677,0.001024172
600759,830544478.1,802720710.6,0.033500635
600760,1745694134,317287526.3,0.818245636
600761,2271724830,2303667371,0.01406092
600763,308444417.1,291418456.3,0.055199445
600764,50618723.78,39076935.3,0.228014213
600765,1061305044,1276021971,0.202314055
600766,2785187.06,2268594.979,0.185478415
600767,15364436.54,8542044.447,0.444037897
600768,151797674.9,184470440.3,0.215238906
600769,10018733.66,36337491.68,2.626954555
600770,137706675.1,303028791,1.200538142
600771,293501724,354342027.4,0.207291128
600773,317001013.6,64031141.64,0.798009663
600774,296654070.8,268592947.8,0.094592071
600775,1034726459,985662972.9,0.047416866
600776,499734895.4,496490748.2,0.006491737
600777,966491317.2,160276810.7,0.834166321
600778,1604038275,1417066281,0.116563299
600779,748338043.2,1001229663,0.337937677
600780,1480051017,1238706451,0.163065031
600781,1355953154,1330029802,0.019118177
600782,12504580037,16013706203,0.280627271
600783,45676691.34,47131475.9,0.031849605
600784,359320928.7,274632864.5,0.235689206
600785,2260245928,2169301918,0.040236334
600787,5636175488,8740766377,0.5508329
600789,877898532.1,673192995.3,0.233176762
600790,231034756.3,239896217.2,0.038355531
600792,1210775619,959627820.6,0.207427201
600793,345099633.2,590687822.1,0.711644306
600794,331945443.3,239657971.5,0.278019999
600795,15953173648,14986475309,0.060595989
600796,98840347.18,108523039.2,0.09796295
600797,673450148,457099621.5,0.321256929
600798,447556746.6,366586656.4,0.180915807
600800,34310437.41,29086961.66,0.152241596
600801,4508950906,5508188139,0.221611912
600802,503025543.2,359320295.3,0.28568181
600803,2941175383,2286164562,0.222703761
600804,1761422868,2059381865,0.169158129
600805,501309049.9,326934852.2,0.347837722
600806,108423830.5,108218298.6,0.001895634
600807,260482822.7,418495959.8,0.606616342
600808,18307871529,24943500656,0.362446782
600809,3239874446,2715331231,0.161902328
600810,2775453911,2952223584,0.063690365
600811,1742316256,1543915940,0.113871587
600812,2462469224,2066986546,0.16060411
600814,1583568739,1509275209,0.046915254
600815,951451855.1,955135609.3,0.003871719
600817,7056438.99,2294360.94,0.674855697
600818,109526015.7,127209253.9,0.1614524
600819,835450170.3,691792042.5,0.171952958
600820,5873109523,5722121214,0.02570841
600821,57095403.31,40800908.46,0.28539066
600822,1811585362,751701985.7,0.585058479
600823,2671769674,3414699650,0.278066625
600824,417398910.6,346869402.1,0.168973868
600825,228260240.7,285692140.7,0.251607112
600826,791109710.2,792181084.8,0.001354268
600827,13558298942,13631965250,0.0054333
600828,3339483995,6121410975,0.833040968
600829,1706007493,2119938280,0.242631283
600830,203709255.3,212111219.3,0.041244881
600831,653178022,635774229.4,0.026644792
600833,313367164.5,450124853.7,0.43641359
600834,173471471.4,176094118.9,0.01511861
600835,3981658165,3888929054,0.023289069
600836,412939189.8,247359103.3,0.400979347
600838,19736260.81,22727478.37,0.151559487
600839,18846051333,18477997316,0.019529503
600841,1092164296,1110392395,0.016689887
600843,701350250.9,817626029,0.16578846
600844,360772760,309642846.4,0.141723321
600845,1013992912,1097034311,0.081895443
600846,1074075754,669063835.5,0.377079472
600847,105727215.5,79493961.39,0.248122056
600848,279547240.6,263077100.2,0.058917199
600850,1437628265,1380252888,0.039909744
600851,208344578.6,183251677.1,0.120439426
600853,587475177.5,894140801.4,0.522006096
600854,265677262.3,147979501.7,0.443010288
600855,161005446.7,209418883.3,0.300694402
600856,1636368017,2056664661,0.256847261
600857,270949785.8,254013751.8,0.062506172
600858,3816196153,3748563582,0.017722509
600859,7149983906,7295783870,0.020391649
600860,235780484.5,279815553.4,0.186762993
600861,549509014.3,586120524,0.066625858
600862,708539274.1,551910079.3,0.221059298
600863,2765892016,2442652087,0.116866432
600864,456272226.7,445882361.9,0.022771197
600865,217587288.1,243307501,0.118206413
600866,231281485.8,130147913.1,0.437274831
600867,719333870.2,700731579.4,0.025860441
600868,39316001.82,58915410.82,0.498509719
600869,3416152302,3805752803,0.114046584
600871,10267637000,8070944311,0.213943353
600872,1153599669,927969641.6,0.195587805
600873,3206676054,2748834784,0.142777525
600874,492941000,522916185.3,0.06080887
600875,6594144530,7190689763,0.090465902
600876,242130605.3,152550746,0.369965041
600877,98288940.52,103636667.9,0.054408231
600879,2676011457,2665423111,0.003956764
600880,168586475,168726793.3,0.000832323
600881,2797269807,3147959027,0.125368393
600882,189159390,176640714.6,0.066180566
600883,12235055.32,10976607.99,0.102855876
600884,1813531188,2066512678,0.139496631
600885,1595901230,1923073486,0.205007835
600886,9397154644,6850738493,0.270977359
600887,19575653903,17415411689,0.110353515
600888,1763761329,1345792386,0.236975908
600889,318094284.4,355110427.4,0.116368463
600890,219964.25,1906538.197,7.667491182
600891,2908819689,1657403612,0.430214386
600892,51222429.41,42580868.79,0.168706575
600893,2775205637,3584800800,0.291724387
600894,1026868796,888684378,0.134568718
600895,216920394.8,440656669.9,1.031421113
600896,11906713.67,385330.1457,0.967637574
600897,423774016,423083596.2,0.001629217
600898,827775004.5,548972867,0.33680908
600900,8149471394,8128610261,0.002559814
600960,705541539,784136173.4,0.111396183
600961,2778633073,3241674549,0.166643621
600962,197765697.6,242879381.5,0.228116829
600963,1609599793,1526385686,0.051698632
600965,353323145.3,331017138.9,0.063132027
600966,1716935051,2293329622,0.335711342
600967,1535273541,1488646392,0.03037058
600969,691962164.7,624081920.3,0.098098202
600970,4495277456,3875411538,0.137892694
600971,1533182546,1997555437,0.30288167
600973,6579750217,4451537766,0.323448821
600975,399228465.3,467463968.4,0.170918432
600976,493216414.9,661727294.9,0.34165708
600978,1446576726,1766255162,0.220989617
600979,501415923.4,503354347,0.0038659
600980,85929170.88,81053342.18,0.056742415
600981,7619634148,7332171832,0.037726525
600982,402841092.7,232844707.4,0.421993655
600983,1694967233,1749586436,0.032224342
600984,343344153.8,481265209.3,0.401699152
600985,169225154.6,200212314.5,0.18311202
600986,2901293729,1257953576,0.566416332
600987,833446940.9,725823253.7,0.12913082
600990,292977694,463005425.3,0.580343606
600992,442699974.1,392860081.4,0.112581648
600993,496484936.1,321189761.8,0.353072493
600995,557655109.7,571271770.8,0.024417711
600997,4853683349,7668813127,0.579998648
601001,2765615919,2132220828,0.229024966
601002,724485030.7,630828235.7,0.12927361
601003,11350405698,12821137771,0.129575287
601005,5152412000,3016907395,0.414466973
601006,17973277434,13361061168,0.256615205
601007,266898968.9,247826090.7,0.071461041
601008,308481615.2,325599156.5,0.055489664
601088,62979000000,88105186322,0.398961341
601101,1446131299,1163971775,0.195113351
601107,1481480256,1487479957,0.004049801
601111,31606754000,31013186417,0.01877977
601139,3078385995,3187756384,0.035528485
601158,976338577.4,932770116.1,0.044624337
601168,6716603484,5984023146,0.109070059
601179,2412756514,2561848507,0.061793219
601186,1.31649E+11,1.35773E+11,0.031327826
601200,591053492.5,692112451.8,0.170981071
601238,19196534969,18993033962,0.010600924
601333,4876605925,4607063780,0.055272489
601369,1069246858,861466552.4,0.19432398
601390,1.47572E+11,1.45674E+11,0.01286041
601588,1727735392,3787981971,1.192454926
601600,36670187000,36981835702,0.008498694
601607,36386104395,35777866375,0.016716217
601618,55197434000,49076623374,0.110889405
601666,4598969306,6382500567,0.387811082
601668,2.70161E+11,2.5791E+11,0.04534631
601678,1786507728,2019670339,0.130513071
601699,5143404590,6144361527,0.1946098
601727,18419990000,13790821073,0.251312239
601766,32922913000,39154677726,0.189283516
601800,93253359275,92220525914,0.011075562
601801,2256565078,2233327834,0.010297617
601808,3427873140,3557409664,0.037789183
601857,5.42654E+11,6.1535E+11,0.133963121
601866,3640639910,3443023063,0.0542808
601872,1390791295,2252083055,0.619281817
601877,5095142651,4719049404,0.073814076
601880,2032943719,2647089192,0.302096643
601888,8849107575,7105453400,0.19704294
601898,25764695000,24579225499,0.046011393
601899,22863594836,24544396739,0.073514332
601918,2262499202,2418650885,0.069017343
601919,21923366327,19701813030,0.101332672
601958,1984813481,2413040869,0.215751954
601989,6115158426,8384515384,0.371103543
601991,17344622000,15707082333,0.094411955
601999,533178792.4,508475836.5,0.046331467
900929,315548278.8,309468965.6,0.019265873
900939,3348331.88,2876284.748,0.140979792
900948,8177577528,7718177472,0.056178013
900951,237578255.3,220055642,0.073755123
900953,1253917258,1290696638,0.029331585
900956,953227720.3,982446834.4,0.030652816
002427,854840463.3,1271982406,0.487976365
002445,188023615.2,313451510.7,0.667085862
002446,372341713.1,220840292.7,0.406888122
002448,380106940.9,434779996.5,0.143835983
002450,3550359889,3344062668,0.058106002
002451,114312920.3,76140028.49,0.33393331
002452,170320305.7,244436872.5,0.435159897
002453,247188006.3,305226263.8,0.234793987
002455,635136093.1,578117538,0.08977376
002457,89011142.74,134715467.9,0.513467458
002458,221934934.2,322628396,0.453707129
002459,79877182.57,38240303.45,0.521261239
002460,1050092864,939599527,0.105222444
002461,717460791.9,652443917.9,0.090620804
002462,3788463600,4069539717,0.07419264
002463,1169084285,1297355993,0.109719812
002464,174194280.3,87955237.22,0.495073908
002538,480464675.4,531901467.3,0.107056345
002549,114942322.5,80094083.43,0.303180224
002561,576777140.8,567932644.9,0.015334338
002566,257252802.5,261739947.9,0.017442552
002630,995837596,941964757,0.054098017
300096,89009549.04,84897072.1,0.046202649
300097,178569321.2,64355617.16,0.639604291
300099,27469686.21,65031180.37,1.367379805
300100,1056023092,1189947536,0.126819616
300101,103259569.5,100728771.3,0.024509092
300102,222934402.2,229867373,0.031098703
300103,72578203.86,51695910.81,0.287721271
300104,428543205.7,1818541127,3.24354208
300105,48636831.97,103451217,1.127013886
300106,147065259.1,166157760.3,0.129823327
300109,139373501.8,143704835,0.031077164
300139,56151726.61,55861861.09,0.005162184
300247,261725593.3,340463094.3,0.300839899
300444,253347526.8,157509421.5,0.378287116
300477,365599675.8,240732532.9,0.341540628
600939,10223698836,9870005541,0.034595434
601000,1831347903,2115197340,0.154994819
601010,1988326215,2054259632,0.033160261
601058,3029666800,3658463070,0.207546345
601106,2796994641,3821088783,0.366140903
601117,14918582978,11603273650,0.222226825
601118,1093138069,1729120418,0.581795079
601717,2504653374,1638764093,0.345712221
601718,5384213942,5834985435,0.083720947
601985,8255269969,10076094964,0.220565166
000333,69737528000,79968725390,0.146710067
002465,762493576.4,593395772.3,0.22176948
002466,1669013571,1696192020,0.016284139
002467,200430080.1,209441694,0.044961385
002468,2905835147,2533102237,0.128270494
002469,113415866,110359249.8,0.026950517
002470,6873888008,5525679488,0.196134781
002471,1420846608,1552216042,0.092458562
002472,724862137.4,804038569.6,0.109229643
002473,17138858.98,23187896.58,0.352942842
002474,154966490,156317277.2,0.008716641
002475,5403603789,6747912356,0.248780003
002476,67053913.88,76391406.72,0.13925351
002477,1135794085,1134825649,0.00085265
002478,1108626018,926279349,0.164479875
002479,656749738.4,885158001,0.347785845
002480,385516740.4,249119118.5,0.353804667
002481,719849163.3,568114193.9,0.210787172
002482,2328780581,2309417938,0.008314499
002483,419904953.6,722043141.8,0.719539471
002484,408986536.1,447712110.4,0.094686673
002485,161218692.6,173588432.5,0.076726462
002486,186633024.8,172399815.6,0.076263079
002487,157980795.9,262032906.5,0.658637717
002488,612557988,753821228.2,0.230612028
002489,1663078498,2185735241,0.314270639
002490,842583183.6,722459605,0.142565839
002491,1089857618,1029338420,0.055529454
002492,55450298.86,57007914.98,0.028090311
002493,17681503573,23505380176,0.329376774
002494,107915680.2,145661933.7,0.349775431
002496,845772685.5,975867918.1,0.153818201
002497,558932665.3,482113587.5,0.137438877
002498,1179790957,837723618.8,0.289938939
002499,100330814.3,196848974,0.961999167
002501,593660717.9,707292765.8,0.191409073
002503,5211546901,7507830361,0.440614563
002505,3650630318,4393329230,0.203444021
002506,2021453524,2878219341,0.423836515
002507,507294494.9,448965232.8,0.114981067
002508,1591941726,1654201875,0.039109565
002509,409332560.2,787474074.2,0.923800232
002510,349184474.5,345759962.1,0.009807172
002511,1224790879,1286377788,0.050283611
002512,652503629.7,642319218.3,0.015608206
002513,450740422.3,453680507.7,0.006522791
002514,247499112,134745289.1,0.455572636
002515,138657790.2,208090974.2,0.500752132
002516,419889998.8,549658322.4,0.309053142
002517,628469578.2,976958493.9,0.554504033
002518,441130932.7,555568145.5,0.259417793
002519,344585068.8,372391391.1,0.080695088
002520,264734864.3,281607084.3,0.06373252
002521,869128285.3,810414120.4,0.067555234
002522,225854665.3,167514763.9,0.258307267
002523,163058885.9,164226527.4,0.007160858
002524,121997293.8,107792884.6,0.116432166
002526,411636684.3,311885598.8,0.242327978
002527,749990312.7,578547173.9,0.228593804
002528,708877796.6,718103194.7,0.013014088
002530,201663800,232599041.3,0.153400072
002531,601231626.6,710045902.7,0.180985616
002532,298543288.6,321591350,0.07720174
002534,705116497,972731603.8,0.379533181
002535,432432492,373602888.1,0.13604344
002536,696718212.6,743221821.6,0.066746653
002537,1181349170,1030602640,0.127605397
002540,841130784.4,904009016.5,0.074754406
002541,1119742467,1067010293,0.047093127
002543,2170445681,1906423898,0.121644041
002544,979078631.5,1139154564,0.163496503
002545,375882015.1,516550207.5,0.374234964
002548,738365321.7,785705715.8,0.064115138
002550,338085544.7,295389632.3,0.126287305
002591,61269656.1,36866374.61,0.398293104
300098,802340137.6,369216936.4,0.539824921
300107,273581968.1,126157407.8,0.538867972
300108,137142568.4,171525608.8,0.250710198
300110,323059506.5,326715475.2,0.011316704
300111,191609492.6,198398301.3,0.035430441
300112,92327828.96,100770018.3,0.091437105
300113,575238600.2,484140491.9,0.158365778
300114,305112585,251872968.4,0.17449171
300115,1644806343,2684262261,0.631962493
300116,1116621884,1264775060,0.132679806
300117,524715695.5,441343563.6,0.158890105
300118,2081008419,2706860527,0.30074463
300119,294461347.5,265345045.4,0.098879878
300120,468113521.7,216680697.3,0.537119337
300121,523852295.2,412226477.3,0.213086435
300122,838328300.1,294004672,0.649296496
300123,214853885.8,241370358.1,0.123416303
300124,975254510.4,1063105706,0.090080277
300125,38154891.09,10846783.88,0.715717079
300126,147482253.4,127149380.9,0.137866571
300127,145672262.2,140077110.3,0.038409178
300128,678626202.1,610937832,0.099743231
300129,232206496.8,178584907.8,0.230922002
300130,258796521.8,225669301.4,0.12800489
300131,2472807354,1191791293,0.518041189
300133,593565988.1,915122671.2,0.541737043
300134,453013235.9,453899547,0.001956479
300135,208489708.6,468182400.7,1.24558998
300136,862209837.4,1056721175,0.225596287
300137,231657811.8,238115406.6,0.027875575
300138,638533119.9,908556408.5,0.422880631
300140,248209938.5,304892818,0.22836668
300141,135337622.2,110331232.4,0.184770424
300143,143077357.8,45464695.52,0.682236965
300144,711858013.4,803210878.2,0.128330177
300145,886477875.4,802579223.5,0.094642691
300146,1067528780,934464456.7,0.12464706
300147,586077859,567183942.6,0.032237895
300148,168589381.8,150288915.6,0.108550527
300149,78956898.57,52310148.35,0.337484763
300152,77117489.08,78224172.35,0.014350613
300156,66326805.93,621662871.3,8.372724385
300157,547961098.5,1184497065,1.161644445
300158,772622450.5,825986096.9,0.069068206
300159,196835164.3,121070440.9,0.384914574
300160,347129606.6,450382597.4,0.297447953
300161,114730565,212539915.5,0.852513457
300162,152184650.2,173586076.5,0.140628022
300163,130742061.8,174214643.7,0.332506473
300165,212255903.5,223179982.1,0.051466548
300167,58951045.84,86817147.74,0.472699025
300168,308212981.9,334174012.1,0.084230813
300170,531264337.2,536525078.7,0.009902305
300171,461654464.6,547597912.6,0.186164014
300172,137945819.4,161426953.8,0.170219978
300173,50935351.21,77680415.01,0.525078618
300174,470665345.8,220500192.7,0.531513857
300175,62771847.7,43713185.23,0.303617994
300176,1074560307,765335381.8,0.287768795
300177,240614457.6,220665140,0.082909887
300179,79122418.17,82092078.07,0.037532471
300264,87687565.06,28119904.69,0.679317077
300277,15443097.19,20410649.64,0.321668147
601018,5086875000,5880801880,0.156073597
601098,1637385257,2003022136,0.223305345
601177,430323469.2,407209138.5,0.053713851
002495,86589335.18,58835305.61,0.320524803
002502,30574460.2,203388763.9,5.65224382
002533,848672271.1,727524522,0.142749744
002539,1643260787,2346247983,0.427800141
002542,574304075.6,640858195.9,0.115886554
002546,123181019.6,112508279.8,0.08664273
002547,1009071209,1002602874,0.006410186
002551,500941401.5,690097495.2,0.377601239
002552,60299234.7,50918447.97,0.155570577
002553,96490519.66,99860033.51,0.034920673
002554,340881608.8,392944855.9,0.15273117
002555,1661159159,3169510999,0.908011633
002556,3306177864,3103892224,0.061184137
002557,1026891082,850131316.5,0.172130977
002558,1069768310,942711640.4,0.118770269
002559,269524169.2,307358130.1,0.140373166
002560,357574741,295832779.9,0.172668687
002562,418535032.6,390436615,0.067135163
002563,2512397317,2337198062,0.069733897
002564,1187243020,3849025551,2.241986254
002565,473238120.2,422508291.7,0.107197257
002567,3282753395,3004859831,0.084652586
002568,247795370.4,325258112.5,0.312607705
002569,126040272.1,79581664.22,0.368601298
002570,543842732.8,815279274.6,0.499108521
002571,168352639,159147741.8,0.054676287
002572,1243035988,1239556432,0.002799239
002573,1013900862,647962777.2,0.360920972
002574,1251154735,1065743314,0.148192238
002575,279384.61,11593592.63,40.49689071
002576,249859526.4,280098034.6,0.121022035
002577,127092256.7,118468288.6,0.067855967
002578,238277859.4,244878664.2,0.027702132
002579,301688796.8,356574395.5,0.181927865
002580,365945415.9,378688863.5,0.034823356
002581,147149643.8,296379104.4,1.014134025
002582,1790753540,1248046995,0.303060434
002583,1222840737,773819259.3,0.367195387
002584,768827530.1,768749740,0.00010118
002585,750688983.1,724424071.9,0.03498774
002586,689229059.1,491145845.7,0.287398233
002587,409941860,246582540.7,0.398493872
002588,1257031057,1105564374,0.120495578
002589,7129351483,7285774000,0.021940638
002590,549176232.4,591907979.3,0.077810627
002592,176861933.7,218619473.7,0.236102473
002593,635800124.7,466204613.6,0.266743438
002594,24737565000,24337135599,0.016187098
002595,734893682.7,771951648.5,0.050426295
002596,630895689.6,436361676.9,0.308345763
002597,1137249050,1105534491,0.027887083
002598,181317733.7,204117751.8,0.125746212
002599,378981257.1,370288092.1,0.022938245
002600,4275804922,3222802770,0.246269924
002601,2547850578,3711209223,0.456603953
002602,1376674396,967836552.5,0.296974975
002603,1580599502,1363785685,0.137171887
002604,241578900.1,604277264.2,1.501366071
002605,122482687.2,198247920.4,0.618579122
002606,186939309.9,218526344.7,0.168969463
002607,1437542870,1486376222,0.033970014
002608,5315159293,4194600920,0.210823103
002609,67520663.29,102568431.5,0.519067297
002610,1000421001,873652074.8,0.126715579
002611,854251183.7,827424213.2,0.031404078
002612,645702079.5,789995358.6,0.223467267
002613,258817055,221243484.6,0.145174244
002614,1033968292,911497324.1,0.118447508
002615,391983754.8,409121984.4,0.043721786
002616,415471929.6,490195291.1,0.179851769
002617,805223018.9,746443656.9,0.072997618
002618,72125059.4,75192607.83,0.042530966
002619,176698579.1,159490997.6,0.097383814
002620,797487999.9,656186237.5,0.177183559
002621,38879780.82,43179480.08,0.110589596
002622,27008944.61,12195585.5,0.548461235
002623,260697214.6,378648984.4,0.452447373
002624,1802655008,2151896762,0.193737433
002625,93716364.06,99699360.64,0.063841535
002626,755175127.1,580822111,0.230877594
002627,566429725.7,511189006.3,0.097524401
002628,356588566.9,274865815.2,0.229179394
002629,536617264.1,1856426072,2.459497479
002631,311170928,348588978.7,0.120249185
002632,242084131.4,167708710.1,0.307229643
002633,25134999.1,32830729.65,0.306175883
002634,94709553.86,80344087.83,0.151679165
002635,617900413.8,656012553.1,0.061680068
002636,912401972.9,1016719692,0.114333071
002637,1582358641,1873654009,0.184089347
002638,317515973.6,493321529.4,0.553690429
002639,228199666.1,127759061.7,0.440143521
002640,4621645694,4351851163,0.05837629
002641,927181121.4,918290462.2,0.009588913
002642,536610631.9,339941706,0.366502104
002643,657642184.6,729328661,0.109005289
002644,142831038.9,104693104.5,0.267014331
002645,330284051.2,420070040.6,0.271844762
