PARTY_ID_机构内部ID,TICKER_SYMBOL_股票代码,EXCHANGE_CD_交易市场代码,PUBLISH_DATE_发布时间,END_DATE_REP_报告截止日期,END_DATE_截止日期,REPORT_TYPE_报告类型,FISCAL_PERIOD_会计区间,MERGED_FLAG_合并标志,CASH_C_EQUIV_货币资金,SETT_PROV_结算备付金,LOAN_TO_OTH_BANK_FI_拆出资金,TRADING_FA_交易性金融资产,DERIV_ASSETS_衍生金融资产,NOTES_RECEIV_应收票据,AR_应收账款,PREPAYMENT_预付款项,PREMIUM_RECEIV_应收保费,REINSUR_RECEIV_应收分保账款,REINSUR_RESER_RECEIV_应收分保合同准备金,INT_RECEIV_应收利息,DIV_RECEIV_应收股利,OTH_RECEIV_其他应收款,PUR_RESALE_FA_买入返售金融资产,ASSETS_HELD_FOR_SALE_划分为持有待售的资产,INVENTORIES_存货,NCA_WITHIN_1Y_一年内到期的非流动资产,OTH_CA_其他流动资产,CAE_流动资产特殊项目,CAA_流动资产调整项目,T_CA_流动资产合计,DISBUR_LA_发放委托贷款及垫款,AVAIL_FOR_SALE_FA_可供出售金融资产,HTM_INVEST_持有至到期投资,LT_RECEIV_长期应收款,LT_EQUITY_INVEST_长期股权投资,INVEST_REAL_ESTATE_投资性房地产,FIXED_ASSETS_固定资产,CIP_在建工程,CONST_MATERIALS_工程物资,FIXED_ASSETS_DISP_固定资产清理,PRODUC_BIOL_ASSETS_生产性生物资产,OIL_AND_GAS_ASSETS_油气资产,INTAN_ASSETS_无形资产,R_D_研发支出,GOODWILL_商誉,LT_AMOR_EXP_长期待摊费用,DEFER_TAX_ASSETS_递延所得税资产,OTH_NCA_其他非流动资产,NCAE_非流动资产特殊项目,NCAA_非流动资产调整项目,T_NCA_非流动资产合计,AE_资产特殊项目,AA_资产调整项目,T_ASSETS_资产总计,ST_BORR_短期借款,CB_BORR_向中央银行借款,DEPOS_吸收存款,LOAN_FR_OTH_BANK_FI_拆入资金,TRADING_FL_交易性金融负债,DERIV_LIAB_衍生金融负债,NOTES_PAYABLE_应付票据,AP_应付账款,ADVANCE_RECEIPTS_预收款项,SOLD_FOR_REPUR_FA_卖出回购金融资产款,COMMIS_PAYABLE_应付手续费及佣金,PAYROLL_PAYABLE_应付职工薪酬,TAXES_PAYABLE_应交税费,INT_PAYABLE_应付利息,DIV_PAYABLE_应付股利,OTH_PAYABLE_其他应付款,REINSUR_PAYABLE_应付分保账款,INSUR_RESER_保险合同准备金,FUNDS_SEC_TRAD_AGEN_代理买卖证券款,FUNDS_SEC_UNDW_AGEN_代理承销证券款,LIAB_HELD_FOR_SALE_划分为持有待售的负债,NCL_WITHIN_1Y_一年内到期的非流动负债,ACCRUED_EXP_预提费用,OTH_CL_其他流动负债,CLE_流动负债特殊项目,CLA_流动负债调整项目,T_CL_流动负债合计,LT_BORR_长期借款,BOND_PAYABLE_应付债券,PREFERRED_STOCK_L_其中优先股,PERPETUAL_BOND_L_永续债,LT_PAYABLE_长期应付款,LT_PAYROLL_PAYABLE_长期应付职工薪酬,SPECIFIC_PAYABLES_专项应付款,ESTIMATED_LIAB_预计负债,DEFER_REVENUE_递延收益,DEFER_TAX_LIAB_递延所得税负债,OTH_NCL_其他非流动负债,NCLE_非流动负债特殊项目,NCLA_非流动负债调整项目,T_NCL_非流动负债合计,LE_负债特殊项目,LA_负债调整项目,T_LIAB_负债合计,PAID_IN_CAPITAL_实收资本,OTH_EQUITY_INSTR_其他权益工具,PREFERRED_STOCK_E_其中优先股,PERPETUAL_BOND_E_永续债,CAPITAL_RESER_资本公积,TREASURY_SHARE_减库存股,OTH_COMPRE_INCOME_其他综合收益,SPECIAL_RESER_专项储备,SURPLUS_RESER_盈余公积,ORDIN_RISK_RESER_一般风险准备,RETAINED_EARNINGS_未分配利润,FOREX_DIFFER_外币报表折算差额,SEE_归属于母公司所有者权益特殊项目,SEA_归属于母公司所有者权益调整项目,T_EQUITY_ATTR_P_归属于母公司所有者权益合计,MINORITY_INT_少数股东权益,OTH_EFFECT_SE_所有者权益特殊项目,OTH_EFFECT_SA_所有者权益合计调整项目,T_SH_EQUITY_所有者权益合计,LEE_负债和所有者权益特殊项目,LEA_负债和所有者权益调整项目,T_LIAB_EQUITY_负债和所有者权益总计,T_REVENUE_营业总收入,REVENUE_营业收入,INT_INCOME_利息收入,PREM_EARNED_已赚保费,COMMIS_INCOME_手续费及佣金收入,SPEC_OR_营业总收入的调整项目,AOR_营业总收入的差错金额,T_COGS_营业总成本,COGS_营业成本,INT_EXP_利息支出,COMMIS_EXP_手续费及佣金支出,PREM_REFUND_退保金,N_COMPENS_PAYOUT_赔付支出净额,RESER_INSUR_CONTR_提取保险合同准备金净额,POLICY_DIV_PAYT_保单红利支出,REINSUR_EXP_分保费用,BIZ_TAX_SURCHG_营业税金及附加,SELL_EXP_销售费用,ADMIN_EXP_管理费用,FINAN_EXP_财务费用,ASSETS_IMPAIR_LOSS_资产减值损失,SPEC_TOC_营业总成本的调整项目,ATOC_营业总成本的差错金额,F_VALUE_CHG_GAIN_公允价值变动收益,INVEST_INCOME_投资收益,A_J_INVEST_INCOME_其中对联营企业和合营企业的投资收益,FOREX_GAIN_汇兑收益,ASSETS_DISP_GAIN_资产处置收益,OTH_GAIN_其他收益,OTH_EFFECT_OP_影响营业利润的调整项目,AE_EFFECT_OP_影响营业利润的差错金额,OPERATE_PROFIT_营业利润,NOPERATE_INCOME_营业外收入,NOPERATE_EXP_营业外支出,NCA_DISPLOSS_非流动资产处置损失,OTH_EFFECT_TP_影响利润总额的调整项目,AE_EFFECT_TP_影响利润总额的差错金额,T_PROFIT_利润总额,INCOME_TAX_所得税费用,OTH_EFFECT_NP_影响净利润的调整项目,AE_EFFECT_NP_影响净利润的差错金额,N_INCOME_净利润,N_INCOME_ATTR_P_归属于母公司所有者的净利润,N_INCOME_BMA_被合并方在合并前实现的净利润,MINORITY_GAIN_少数股东损益,OTH_EFFECT_NPP_影响净利润分配的调整项目,AE_EFFECT_NPP_影响净利润分配的差错金额,BASIC_EPS_基本每股收益,DILUTED_EPS_稀释每股收益,OTH_COMPR_INCOME_其他综合收益,OTH_EFFECT_CI_影响综合收益总额的调整项目,AE_EFFECT_CI_影响综合收益总额的差错金额,T_COMPR_INCOME_综合收益总额,COMPR_INC_ATTR_P_归属于母公司所有者的综合收益总额,COMPR_INC_ATTR_M_S_归属于少数股东的综合收益总额,OTH_EFFECT_PCI_影响综合收益总额分配的调整项目,AE_EFFECT_PCI_影响综合收益总额分配的差错金额,C_FR_SALE_G_S_销售商品提供劳务收到的现金,N_DEPOS_INCR_C_FI_客户存款和同业存放款项净增加额,N_INCR_BORR_FR_CB_向中央银行借款净增加额,N_INC_BORR_OTH_FI_向其他金融机构拆入资金净增加额,PREM_FR_ORIG_CONTR_收到原保险合同保费取得的现金,N_REINSUR_PREM_收到再保险业务现金净额,N_INC_PH_DEPOS_INV_保户储金及投资款净增加额,N_INC_DISP_TRAD_FA_处置交易性金融资产净增加额,IFC_CASH_INCR_收取利息手续费及佣金的现金,N_INC_FR_BORR_拆入资金净增加额,N_CAP_INCR_REPUR_回购业务资金净增加额,REFUND_OF_TAX_收到的税费返还,C_FR_OTH_OPERATE_A_收到其他与经营活动有关的现金,SPEC_OCIF_经营活动现金流入特殊项目,AOCIF_经营活动现金流入调整项目,C_INF_FR_OPERATE_A_经营活动现金流入小计,C_PAID_G_S_购买商品接受劳务支付的现金,N_INC_DISBUR_OF_LA_客户贷款及垫款净增加额,NET_INCR_DEPOS_IN_FI_存放中央银行和同业款项净增加额,ORIG_CONTR_C_INDEM_支付原保险合同赔付款项的现金,C_PAID_IFC_支付利息手续费及佣金的现金,C_PAID_POL_DIV_支付保单红利的现金,C_PAID_TO_FOR_EMPL_支付给职工以及为职工支付的现金,C_PAID_FOR_TAXES_支付的各项税费,C_PAID_FOR_OTH_OP_A_支付其他与经营活动有关的现金,SPEC_OCOF_经营活动现金流出特殊项目,AOCOF_经营活动现金流出调整项目,C_OUTF_OPERATE_A_经营活动现金流出小计,ANOCF_经营活动现金流量净额调整项目,N_CF_OPERATE_A_经营活动产生的现金流量净额,PROC_SELL_INVEST_收回投资收到的现金,GAIN_INVEST_取得投资收益收到的现金,DISP_FIX_ASSETS_OTH_处置固定资产无形资产和其他长期资产收回的现金净额,N_DISP_SUBS_OTH_BIZ_C_处置子公司及其他营业单位收到的现金净额,C_FR_OTH_INVEST_A_收到其他与投资活动有关的现金,SPEC_CIF_投资活动现金流入特殊项目,ACIF_投资活动现金流入调整项目,C_INF_FR_INVEST_A_投资活动现金流入小计,PUR_FIX_ASSETS_OTH_购建固定资产无形资产和其他长期资产支付的现金,C_PAID_INVEST_投资支付的现金,N_INCR_PLEDGE_LOAN_质押贷款净增加额,N_C_PAID_ACQUIS_取得子公司及其他营业单位支付的现金净额,C_PAID_OTH_INVEST_A_支付其他与投资活动有关的现金,SPEC_COF_投资活动现金流出特殊项目,ACOF_投资活动现金流出调整项目,C_OUTF_FR_INVEST_A_投资活动现金流出小计,ANICF_投资活动现金流量净额调整项目,N_CF_FR_INVEST_A_投资活动产生的现金流量净额,C_FR_CAP_CONTR_吸收投资收到的现金,C_FR_MINO_S_SUBS_其中子公司吸收少数股东投资收到的现金,C_FR_BORR_取得借款收到的现金,C_FR_ISSUE_BOND_发行债券收到的现金,C_FR_OTH_FINAN_A_收到其他与筹资活动有关的现金,SPEC_FCIF_筹资活动现金流入特殊项目,AFCIF_筹资活动现金流入调整项目,C_INF_FR_FINAN_A_筹资活动现金流入小计,C_PAID_FOR_DEBTS_偿还债务支付的现金,C_PAID_DIV_PROF_INT_分配股利利润或偿付利息支付的现金,DIV_PROF_SUBS_MINO_S_其中子公司支付给少数股东的股利利润,C_PAID_OTH_FINAN_A_支付其他与筹资活动有关的现金,SPEC_FCOF_筹资活动现金流出特殊项目,AFCOF_筹资活动现金流出调整项目,C_OUTF_FR_FINAN_A_筹资活动现金流出小计,ANFCF_筹资活动流量现金净额调整项目,N_CF_FR_FINAN_A_筹资活动产生的现金流量净额,FOREX_EFFECTS_汇率变动对现金及现金等价物的影响,OTH_EFFECT_CE_影响现金及现金等价物净增加额的特殊项目,ACE_影响现金及现金等价物的调整项目,N_CHANGE_IN_CASH_现金及现金等价物净增加额,N_CE_BEG_BAL_加期初现金及现金等价物余额,OTH_EFFECT_CEI_现金及现金等价物净增加额的特殊项目,ACEI_现金及现金等价物净增加额的调整项目,N_CE_END_BAL_期末现金及现金等价物余额
607,600004,XSHG,2012-04-28,2012-03-31,2012-03-31,Q1,3,1,611581925.47,,,,,,934291876.63,36667831.25,,,,,,160502112.05,,,45756144.79,,,,,1788799890.19,,125400000,,,71400000,,8272458240.58,87637949.29,,61594.93,,,22598528.29,,,7108713.07,102975056.85,,,,8689640083.01,,,10478439973.2,5e+07,,,,1e+09,,23700000,106586211.24,73897607.19,,,211008411.77,173143691.96,38371669.35,12183405.98,1199510843.71,,,,,,,,,,,2888401841.2,8.5e+07,,,,,,,,217706550.54,11850000,,,,314556550.54,,,3202958391.74,1.15e+09,,,,3221608605.6,,,,488757632.08,,2188756864.43,,,,7049123102.11,226358479.35,,,7275481581.46,,,10478439973.2,1111786173.66,1111786173.66,,,,,,872552738.76,699965846.81,,,,,,,,45573545.92,16458861.56,85626509.78,21595824.09,3332150.6,,,,,,,,,,,239233434.9,21027873.32,208339.44,,,,260052968.78,69214115.57,,,190838853.21,180215609.8,,10623243.41,,,0.157,0.157,-990000,,,189848853.21,179225609.8,10623243.41,,,943985409.42,,,,,,,,,,,444833.63,34914972.08,,,979345215.13,203965122.04,,,,,,308259256.45,160439064.39,41665486.87,,,714328929.75,,265016285.38,,,47195,,,,,47195,32267371.87,,,,,,,32267371.87,,-32220176.87,,,3e+08,,,,,3e+08,7.5e+08,25471288.13,,,,,775471288.13,,-475471288.13,,,,-242675179.62,854257105.09,,,611581925.47
607,600004,XSHG,2012-08-29,2012-06-30,2012-06-30,S1,6,1,1160841049.8,,,,,,737544843.07,34683501.85,,,,,,163555327.38,,,47577707.8,,,,,2144202429.9,,124960000,,,71400000,,8124608680.3,79021950.54,,315694.67,,,22521542.07,,,7471491.37,114297339.98,,,,8544596698.93,,,10688799128.83,,,,,1e+09,,23700000,88187624.35,78517451.13,,,257684104.24,141289005.18,52174742.81,417917929.75,1236357163.64,,,,,,,,,,,3295828021.1,8.2e+07,,,,,,,,212006550.54,11740000,,,,305746550.54,,,3601574571.64,1.15e+09,,,,3221278605.6,,,,488757632.08,,1995144468.27,,,,6855180705.95,232043851.24,,,7087224557.19,,,10688799128.83,2289404113.94,2289404113.94,,,,,,1769334812.25,1442906245.62,,,,,,,,92408832.44,34749475.56,155355234.15,37221777.19,6693247.29,,,,,,,,,,,520069301.69,28493139.59,255273.45,,,,548307167.83,139660815.12,,,408646352.71,389103213.64,,19543139.07,,,0.34,0.34,-1320000,,,407326352.71,387783213.64,19543139.07,,,2389596853.48,,,,,,,,,,,,54469635.97,,,2444066489.45,540976082.17,,,,,,628217914.58,343994390.04,52275008.95,,,1565463395.74,,878603093.71,,,71195,,,,,71195,52089640.95,,,,,,,52089640.95,,-52018445.95,,,3e+08,,,,,3e+08,8.03e+08,25806788.13,,,,,828806788.13,,-528806788.13,56055.08,,,297833914.71,838406546.82,,,1136240461.53
607,600004,XSHG,2012-10-30,2012-09-30,2012-09-30,Q3,9,1,838059867.87,,,,,,879473988.23,43323370.77,,,,,,168465274.54,,,44721411.13,,,,,1974043912.54,,117040000,,,71400000,,7971168153.76,87104331.85,,163474.51,,,22020004.65,,,6609693.61,116836570.53,,,,8392342228.91,,,10366386141.45,8e+08,,,,,,23700000,87761366.63,74905045.89,,,293295806.1,177925553.44,8774065.01,15417929.75,1305482417.27,,,,,,,,,,,2787262184.09,8.2e+07,,,,,,,,206306550.54,9760000,,,,298066550.54,,,3085328734.63,1.15e+09,,,,3215338605.6,,,,488757632.08,,2182294050.69,,,,7036390288.37,244667118.45,,,7281057406.82,,,10366386141.45,3460081754.52,3460081754.52,,,,,,2681512803.2,2168564062.78,,,,,,,,139283693.12,52502798.22,260234192.06,50611229.92,10316827.1,,,,,,,,,,,778568951.32,35189721.41,1029197.32,,,,812729475.41,204310273.07,,,608419202.34,576252796.06,,32166406.28,,,0.5,0.5,,,,,,,,,3574576602.64,,,,,,,,,,,,63102102.52,,,3637678705.16,925813333.74,,,,,,930856968.39,474934839.25,74209936.73,,,2405815078.11,,1231863627.05,,,80795,,,,,80795,64919613.02,,,,,,,64919613.02,,-64838818.02,,,1.1e+09,,,,,1.1e+09,1.803e+09,488972076.25,,,,,2291972076.25,,-1191972076.25,,,,-24947267.22,838406546.82,,,813459279.6
607,600004,XSHG,2014-04-04,2013-12-31,2012-12-31,A,12,1,1163691950.81,,,,,,627287789.86,14017867.99,,,,,,104002870.23,,,54686335.33,,,,,1963686814.22,,134200000,,,71400000,,7828188364.56,36782712.59,,,,,21536069.65,,,4571183.74,83932040.96,,,,8180610371.5,,,10144297185.72,8e+08,,,,,,14100000,105774414.66,91722954.47,,,205230185.66,224142292.89,1476678.35,14655428.75,910498730.07,,,,,,8.2e+07,,,,,2449600684.85,,,,,,,,,207954710.7,14050000,,,,222004710.7,,,2671605395.55,1.15e+09,,,,3228208605.6,,,,557276249.67,,2290612426.88,,,,7226097282.15,246594508.02,,,7472691790.17,,,10144297185.72,4673315397,4673315397,,,,,,3531216533.52,2852876091.11,,,,,,,,166424816.94,81942323.43,387062971.48,54350568.46,-11440237.9,,,,5852000,,,,,,,1147950863.48,44393307.35,124879901.64,111913117.39,,,1067464269.19,276351152.68,,,791113116.51,753089789.84,,38023326.67,,,0.65,0.65,5610000,,,796723116.51,758699789.84,38023326.67,,,4764511540.46,,,,,,,,,,,,22282584.56,,,4786794125.02,988278326.88,,,,,,1348056880.56,525197711.85,128601544.81,,,2990134464.1,,1796659660.92,,5852000,274929.78,,72050530.44,,,78177460.22,361344371,,,,,,,361344371,,-283166910.78,,,1.1e+09,,9600000,,,1109600000,1.803e+09,506581069.95,7447969.96,2557264.68,,,2312138334.63,,-1202538334.63,-70333.35,,,310884082.16,838406546.82,,,1149290628.98
607,600004,XSHG,2013-04-25,2013-03-31,2013-03-31,Q1,3,1,1182245160.43,,,,,,939769184.1,31679433.44,,,,,,120700986.76,,,55976182.25,,,,,2330370946.98,,141680000,,,71400000,,7650104976.13,42903240.47,,,,,21200055.49,,,5631076.91,81016294.93,,,,8013935643.93,,,10344306590.91,7e+08,,,,,,14100000,101462729.8,96190779.85,,,196838463.11,230917252.43,11045438.35,13365428.75,1053002297.33,,,,,,,,,,,2416922389.62,,,,,,,,,202013723.67,15920000,,,,217933723.67,,,2634856113.29,1.15e+09,,,,3233818605.6,,,,557276249.67,,2506987444.23,,,,7448082299.5,261368178.12,,,7709450477.62,,,10344306590.91,1184294457.58,1184294457.58,,,,,,876138738,755928102.27,,,,,,,,12174046.9,17373827.65,76310427.37,10336895.3,4015438.1,,0.41,,,,,,,,0.41,308155719.99,7006795.83,126214.49,,,,315036301.33,83887613.88,,,231148687.45,216375017.35,,14773670.1,,,0.19,0.19,5610000,,,236758687.45,221985017.35,14773670.1,,,986263766.65,,,,,,,,,,,,26819221.69,,,1013082988.34,254485814.85,,,,,,335833447.93,170281817.78,35492931.46,,,796094012.02,,216988976.32,,,102800,,,,,102800,13021406.7,,,,,,,13021406.7,,-12918606.7,,,,,,,,,185517160,,,,,,185517160,,-185517160,,,,18553209.62,1149290628.98,,,1167843838.6
607,600004,XSHG,2013-08-30,2013-06-30,2013-06-30,S1,6,1,1791907633.49,,,,,,743825344.8,29625321.34,,,,,,106953974.72,,,56598672.49,,,,,2728910946.84,,127160000,,,84900000,,7495389943.56,48850460.58,,69708.81,,,20540724.33,,,4628222.48,90378412.44,,,,7871917472.2,,,10600828419.04,7e+08,,,,,,14100000,111193763.77,92511997.06,,,250530335.17,170786422.33,3064725.02,384068558.63,1099995176.44,,,,,,,,,,,2826250978.42,,,,,,,,,196072736.64,12290000,,,,208362736.64,,,3034613715.06,1.15e+09,,,,3222928605.6,,,,557276249.67,,2362458130.14,,,,7292662985.41,273551718.57,,,7566214703.98,,,10600828419.04,2462324707.53,2462324707.53,,,,,,1840802770.54,1592668691.73,,,,,,,,24011125.85,36701262.73,164194897.01,15825813.43,7400979.79,,,,,,,,,,,621521936.99,14043038.44,214816.1,,,,635350159.33,156417397.94,,,478932761.39,451345703.26,,27587058.13,,,0.39,0.39,-5280000,,,473652761.39,446065703.26,27587058.13,,,2623965119.36,,,,,,,,,,,,33750990.55,,,2657716109.91,636466577.73,,,,,,704223452.83,375298303.62,45951173.03,,,1761939507.21,,895776602.7,,,300058,,,,,300058,29289593.73,13500000,,,,,,42789593.73,,-42489535.73,,,,,,,,0,1.82e+08,28557833.84,,,,,210557833.84,,-210557833.84,-112228.62,,,642617004.51,1149290628.98,,,1791907633.49
607,600004,XSHG,2013-10-30,2013-09-30,2013-09-30,Q3,9,1,1214538790.28,,,,,,830179814.29,27754208.42,,,,,,119997547.84,,,62116239.27,,,,,2254586600.1,,125400000,,,84900000,,7349867366.98,71593575.57,,4004.29,,,20216836.17,,,3625368.05,91921720.19,,,,7747528871.25,,,10002115471.35,,,,,,,,117638516.8,97999845.38,,,295942563.34,227539748.22,3590098.35,4568558.63,1259625270.47,,,,,,,,,,,2006904601.19,,,,,,,,,190131749.61,11850000,,,,201981749.61,,,2208886350.8,1.15e+09,,,,3221608605.6,,,,557276249.67,,2575747842.9,,,,7504632698.17,288596422.38,,,7793229120.55,,,10002115471.35,3796730790.04,3796730790.04,,,,,,2875850278.28,2498174227.54,,,,,,,,35097895.82,57642664.75,262839330.08,13889266.6,8206893.49,,,,,,,,,,,920880511.76,21366068.76,733561.15,,,,941513019.37,234245841.41,,,707267177.96,664635416.02,,42631761.94,,,0.58,0.58,-6600000,,,700667177.96,658035416.02,42631761.94,,,3841975921.44,,,,,,,,,,,,60229195.81,,,3902205117.25,922489266.65,,,,,,995604126.85,484675121.29,73519221.9,,,2476287736.69,,1425917380.56,,,411308,,,,,411308,73921431.55,13500000,,,,,,87421431.55,,-87010123.55,,,,,,,,0,8.82e+08,406060417.54,,,,,1288060417.54,,-1288060417.54,,,,50846839.47,1149290628.98,,,1200137468.45
607,600004,XSHG,2015-03-31,2014-12-31,2013-12-31,A,12,1,1740129336.61,,,,,4e+06,578314837.77,14263174.66,,,,512467.18,,81785127.4,,,52728719.52,,3550293.63,,,2475283956.77,,114754224.76,,,88396907.71,,7157583148.54,9585270,,,,,20286926.34,,,4840609.09,79008700.33,,,,7474455786.77,,,9949739743.54,,,,,,,23600000,98905573.69,89540232.61,,,209102432.97,278004851.13,,5418558.63,1025022821.79,,,,,,,,,,,1729594470.82,,,,,,,,,184190762.58,9569388.53,,,,193760151.11,,,1923354621.93,1.15e+09,,,,3186058605.6,,,,5.75e+08,,2788346292.23,,28708165.59,,7728113063.42,298272058.19,,,8026385121.61,,,9949739743.54,5141313419.26,5141313419.26,,,,,,3827968044.52,3261251903.25,,,,,,,,47792552.58,83407246.45,436353452.29,3220530.02,-4057640.07,,,,2048907.71,-503092.29,,,,,,1315394282.45,40366573.49,66261684.81,56075122.98,,,1289499171.13,338955137.14,,,950544033.99,894957615.68,,55586418.31,,,0.78,0.78,-13441834.41,,,937102199.58,881515781.27,55586418.31,,,5450411411.21,,,,,,,,,,,,57301347.82,,,5507712759.03,1241180395.85,,,,,,1581717785.48,540998105.74,177847544.68,,,3541743831.75,,1965968927.28,,2552000,557965.42,,1e+07,,,13109965.42,89677492.92,17500000,,,,,,107177492.92,,-94067527.5,,,,,,,,0,8.82e+08,421102688.23,11675738.26,10931528.67,,,1314034216.9,,-1314034216.9,72724.75,,,557939907.63,1149290628.98,,,1707230536.61
607,600004,XSHG,2014-04-30,2014-03-31,2014-03-31,Q1,3,1,1837366490.33,,,,,6e+06,910700869.08,16483774.45,,,,,,98682378.3,,,53525338.32,,,,,2922758850.48,,106988901.28,,,88396907.71,,7007296271.48,13635684.43,,27216.83,,,20097340.68,,,3848167.26,79008700.33,,,,7319299190,,,10242058040.48,,,,,,,23600000,83218371.49,96558331.4,,,249097189.23,281693789.02,,6202103.41,1030628127.82,,,,,,,,,,,1770997912.37,,,,,,,,,178249775.55,7628057.66,,,,185877833.21,,,1956875745.58,1.15e+09,,,,3208942778.58,,,,5.75e+08,,3037500324.02,,,,7971443102.6,313739192.3,,,8285182294.9,,,10242058040.48,1288196061.04,1288196061.04,,,,,,942245089.01,824476872.63,,,,,,,,12220718.98,18053894.47,86358624.72,-3727444.49,4862422.7,,,,,,,,,,,345950972.03,11300971.25,555677.33,,,,356696265.95,90681555.27,,,266014710.68,249154031.79,,16860678.89,,,0.22,0.22,-5823992.61,,,260190718.07,243330039.18,16860678.89,,,1053263138.72,,,,,,,,,,,,34782105.3,,,1088045244.02,333649909,,,,,,411911623.63,193104081.14,38964758.39,,,977630372.16,,110414871.86,,,,,,,,0,13177718.14,,,,,,,13177718.14,,-13177718.14,,,,,,,,0,,,,,,,0,,0,,,,97237153.72,1707230536.61,,,1804467690.33
607,600004,XSHG,2014-08-29,2014-06-30,2014-06-30,S1,6,1,2541501669.49,,,,,6e+06,668684210.66,25055899.58,,,,,,99377285.1,,,59364863.17,,,,,3399983928,,109427035.4,,,89600938.91,,6829912982.14,15712946.23,,64696.53,,,19907755.02,,,4062632.25,93933801.4,,,,7162622787.88,,,10562606715.88,,,,,,,23600000,79883495.67,86641348,,,266334386.13,83727893.44,,431702103.41,1256964406.58,,,,,,,,,,,2228853633.23,,,,,,,,,172308788.52,8258047.26,,,,180566835.78,,,2409420469.01,1.15e+09,,,,3210832747.37,,,,5.75e+08,,2887191256.17,,,,7823024003.54,330162243.33,,,8153186246.87,,,10562606715.88,2681437778.79,2681437778.79,,,,,,1980701849.98,1743613893.32,,,,,,,,24157734.99,39927187.94,179989960.67,-12277882.14,5290955.2,,,,1204031.2,1204031.2,,,,,,701939960.01,18513690.91,2427403.94,,,,718026246.98,160397553.15,,,557628693.83,524344963.94,,33283729.89,,,0.46,0.46,-3934023.82,,,553694670.01,520410940.12,33283729.89,,,2639611629.76,,,,,,,,,,,,40647231.83,,,2680258861.59,709428820.04,,,,,,761729090.64,336886609.46,44722120.38,,,1852766640.52,,827492221.07,,,,,,,,0,26131207.51,,,,,,,26131207.51,,-26131207.51,,,,,,,,0,,,,,,,0,,0,11319.32,,,801372332.88,1707230536.61,,,2508602869.49
607,600004,XSHG,2014-10-30,2014-09-30,2014-09-30,Q3,9,1,2424972133.66,,,,,6e+06,847188540.98,22286359.08,,,,,,104312088.22,,,63264645.82,,,,,3468023767.76,,119335782.7,,,89927265.23,,6701316113.81,7967184.9,,151471.22,,,19660759.82,,,21971376.92,95651148.52,,,,7055981103.12,,,10524004870.88,,,,,,,,100539121.03,85435857.31,,,297819949.3,115724755.54,,6202103.41,1342003019.97,,,,,,,,,,,1947724806.56,,,,,,,,,166367801.49,10735234.09,,,,177103035.58,,,2124827842.14,1.15e+09,,,,3218264307.85,,,,5.75e+08,,3108237645.34,,,,8051501953.19,347675075.55,,,8399177028.74,,,10524004870.88,4079988837.69,4079988837.69,,,,,,3052362503.66,2677452727.93,,,,,,,,35792743.1,61917201.15,281980813.13,-16430831.49,11649849.84,,,,1530357.52,1530357.52,,,,,,1029156691.55,25627083.61,3489455.45,,,,1051294319.71,255606404.49,,,795687915.22,744891353.11,,50796562.11,,,0.65,0.65,3497536.66,,,799185451.88,748388889.77,50796562.11,,,3967893767.79,,,,,,,,,,,,63405943.29,,,4031299711.08,1106687192.29,,,,,,1233575920.04,479014460.54,70047991.17,,,2889325564.04,,1141974147.04,,,,,,,,,38553786.42,,,,,,,38553786.42,,-38553786.42,,,,,,,,,,418577563.57,,,,,418577563.57,,-418577563.57,,,,684842797.05,1707230536.61,,,2392073333.66
607,600004,XSHG,2016-04-29,2015-12-31,2014-12-31,A,12,1,3132739399.92,,,,,9462869.7,657734435.68,15375992.2,,,,14857968.84,,115242410.5,,,64862770.7,,309733.13,0,,4010585580.67,,210237768.8,,,90686742.56,,6534008834.74,13910736.41,,,,,21215658.45,,,3432919.59,169550180.55,20269333.34,,,7063312174.44,,,11073897755.11,,,,,0,,23200000,88337080.93,101905325.66,,,208550589.71,216517382.07,,6157706.52,1367490064.94,,,,,,,,0,,,2012158149.83,,,,,,,,,171685493.54,33466500.27,,,,205151993.81,,,2217310143.64,1.15e+09,,,,3214848605.6,,,,5.75e+08,,3450488867.75,,100399500.8,,8490736974.15,365850637.32,,,8856587611.47,,,11073897755.11,5527678576.31,5527678576.31,,,,,,3961419574.69,3392685032.23,,,,,,,,46645736.37,92682716.93,455870489.81,-36002668.84,9538268.19,,,,9699854.57,2289834.85,,,,,,1575958856.19,39203744.98,65514805.36,36600626.86,,,1549647795.81,392793096.38,,,1156854699.43,1087642575.52,,69212123.91,,,0.95,0.95,71691335.21,,,1228546034.64,1159333910.73,69212123.91,,,5804854455.44,,,,,,,,,,,,55079639.4,,,5859934094.84,1312132076.83,,,,,,1703017071.39,815205147.52,205780444.95,,,4036134740.69,,1823799354.15,,7410019.72,933305.71,,12710000,,,21053325.43,96884841.49,,,,,,,96884841.49,,-75831516.06,,,,,29190000,,,29190000,,425180067.97,894396.89,463366.07,,,425643434.04,,-396453434.04,196859.26,,,1351711263.31,1707230536.61,,,3058941799.92
